option_id,target_date,forecast
Option_0,2022-09-16,15.015800044590195
Option_0,2022-09-17,14.755238040288882
Option_0,2022-09-18,15.307554574597216
Option_0,2022-09-19,14.595642038092278
Option_0,2022-09-20,15.346871299638263
Option_0,2022-09-21,15.475775584405495
Option_0,2022-09-22,15.858476521516778
Option_0,2022-09-23,16.035904727749088
Option_0,2022-09-24,15.586207852647835
Option_0,2022-09-25,15.787629744876618
Option_0,2022-09-26,14.74764220725252
Option_0,2022-09-27,15.435940575754431
Option_0,2022-09-28,15.026015777004227
Option_0,2022-09-29,15.934562644729658
Option_0,2022-09-30,15.107798766956373
Option_0,2022-10-01,14.372492975980625
Option_0,2022-10-02,14.34757544202646
Option_0,2022-10-03,13.033646669749624
Option_0,2022-10-04,13.304921146391633
Option_0,2022-10-05,13.028841722400703
Option_0,2022-10-06,13.618597683992904
Option_0,2022-10-07,12.71696907343992
Option_0,2022-10-08,12.099473494221572
Option_0,2022-10-09,11.766370180949519
Option_0,2022-10-10,10.73714472318222
Option_0,2022-10-11,11.33282490602257
Option_0,2022-10-12,10.765881052389425
Option_0,2022-10-13,11.577708849155288
Option_1,2022-09-16,30.165349606259625
Option_1,2022-09-17,26.09354341251523
Option_1,2022-09-18,27.35932563871737
Option_1,2022-09-19,26.6991941783947
Option_1,2022-09-20,24.274776266426453
Option_1,2022-09-21,26.623753450694235
Option_1,2022-09-22,25.184744645543688
Option_1,2022-09-23,25.953536458676616
Option_1,2022-09-24,22.270910432036896
Option_1,2022-09-25,22.691082997911355
Option_1,2022-09-26,23.13645661188952
Option_1,2022-09-27,21.220631163875527
Option_1,2022-09-28,22.39743440225881
Option_1,2022-09-29,22.665336126099895
Option_1,2022-09-30,23.038388731419587
Option_1,2022-10-01,19.003292837497533
Option_1,2022-10-02,20.765416160734546
Option_1,2022-10-03,20.566520755640195
Option_1,2022-10-04,18.3637978546576
Option_1,2022-10-05,20.871367645084497
Option_1,2022-10-06,20.839529722786782
Option_1,2022-10-07,21.03774454183882
Option_1,2022-10-08,17.88168378149406
Option_1,2022-10-09,18.881261412232707
Option_1,2022-10-10,19.62010248112894
Option_1,2022-10-11,17.880988529142734
Option_1,2022-10-12,19.783183928214314
Option_1,2022-10-13,19.707743942059984
Option_10,2022-09-16,2.670871680519546
Option_10,2022-09-17,2.168075419123106
Option_10,2022-09-18,2.2630312869030087
Option_10,2022-09-19,2.399119509979988
Option_10,2022-09-20,2.2866516668648424
Option_10,2022-09-21,2.2415988429121314
Option_10,2022-09-22,2.328815825187267
Option_10,2022-09-23,2.3775304666352923
Option_10,2022-09-24,1.8691990952140627
Option_10,2022-09-25,1.877679515801724
Option_10,2022-09-26,2.067818459882774
Option_10,2022-09-27,1.973955903334715
Option_10,2022-09-28,1.8373243946146527
Option_10,2022-09-29,2.0628952115060737
Option_10,2022-09-30,2.0664334066676986
Option_10,2022-10-01,1.5456696030007202
Option_10,2022-10-02,1.6667078482606623
Option_10,2022-10-03,1.8390875589211417
Option_10,2022-10-04,1.758249310516976
Option_10,2022-10-05,1.7513946061657963
Option_10,2022-10-06,1.9990287186989524
Option_10,2022-10-07,2.036022252449345
Option_10,2022-10-08,1.630742203588277
Option_10,2022-10-09,1.7390259570504192
Option_10,2022-10-10,2.037019507382236
Option_10,2022-10-11,2.036581252747059
Option_10,2022-10-12,2.0163389074275253
Option_10,2022-10-13,2.288415251778416
Option_11,2022-09-16,0.1226523265286336
Option_11,2022-09-17,0.12413140291296831
Option_11,2022-09-18,0.13680024891853465
Option_11,2022-09-19,0.16697744762373118
Option_11,2022-09-20,0.24906951642690084
Option_11,2022-09-21,0.22706466551676313
Option_11,2022-09-22,0.41263130103767903
Option_11,2022-09-23,0.16607954667791439
Option_11,2022-09-24,0.18040676247196116
Option_11,2022-09-25,0.14518636961632392
Option_11,2022-09-26,0.17637645317401582
Option_11,2022-09-27,0.23132636667006978
Option_11,2022-09-28,0.21370164274935646
Option_11,2022-09-29,0.436388487387502
Option_11,2022-09-30,0.14161658072374858
Option_11,2022-10-01,0.14312116248739948
Option_11,2022-10-02,0.12460270690090551
Option_11,2022-10-03,0.16533248014767088
Option_11,2022-10-04,0.22474896912359354
Option_11,2022-10-05,0.21326945953735726
Option_11,2022-10-06,0.38447276985530543
Option_11,2022-10-07,0.13213330097728673
Option_11,2022-10-08,0.13746532953756652
Option_11,2022-10-09,0.11807182418278803
Option_11,2022-10-10,0.14722440366945316
Option_11,2022-10-11,0.2256478412614825
Option_11,2022-10-12,0.20380992019552602
Option_11,2022-10-13,0.42919471478109583
Option_12,2022-09-16,13.609486445247914
Option_12,2022-09-17,13.373327528962735
Option_12,2022-09-18,13.873916532867563
Option_12,2022-09-19,13.228678584373666
Option_12,2022-09-20,13.909551026862474
Option_12,2022-09-21,14.026382704899241
Option_12,2022-09-22,14.373241560287108
Option_12,2022-09-23,14.534052623337539
Option_12,2022-09-24,14.12647237400106
Option_12,2022-09-25,14.309029980250713
Option_12,2022-09-26,13.366443088144282
Option_12,2022-09-27,13.990278467451148
Option_12,2022-09-28,13.61874541722438
Option_12,2022-09-29,14.442201792806333
Option_12,2022-09-30,13.69286897307224
Option_12,2022-10-01,13.026428679136517
Option_12,2022-10-02,13.003844811504347
Option_12,2022-10-03,11.812972812461897
Option_12,2022-10-04,12.058840918179726
Option_12,2022-10-05,11.808617875287641
Option_12,2022-10-06,12.343139894857616
Option_12,2022-10-07,11.525953842996909
Option_12,2022-10-08,10.966290176031633
Option_12,2022-10-09,10.664383849803187
Option_12,2022-10-10,9.731551108624368
Option_12,2022-10-11,10.271442513011392
Option_12,2022-10-12,9.757596119990417
Option_12,2022-10-13,10.49339170618304
Option_13,2022-09-16,2.5277892690631427
Option_13,2022-09-17,2.0519285216700824
Option_13,2022-09-18,2.1417974679617764
Option_13,2022-09-19,2.2705952505167746
Option_13,2022-09-20,2.164152470425655
Option_13,2022-09-21,2.121513190613267
Option_13,2022-09-22,2.204057834552235
Option_13,2022-09-23,2.250162763065545
Option_13,2022-09-24,1.769063429399024
Option_13,2022-09-25,1.7770895417409174
Option_13,2022-09-26,1.9570424709604823
Option_13,2022-09-27,1.8682082656560695
Option_13,2022-09-28,1.738896302046011
Option_13,2022-09-29,1.952382968032534
Option_13,2022-09-30,1.9557316170247863
Option_13,2022-10-01,1.462865874268539
Option_13,2022-10-02,1.577419927818127
Option_13,2022-10-03,1.740565011121795
Option_13,2022-10-04,1.6640573831678525
Option_13,2022-10-05,1.6575698951212001
Option_13,2022-10-06,1.891937894482937
Option_13,2022-10-07,1.926949631782416
Option_13,2022-10-08,1.5433810141103335
Option_13,2022-10-09,1.6458638522084326
Option_13,2022-10-10,1.927893462343902
Option_13,2022-10-11,1.9274786856356099
Option_13,2022-10-12,1.908320751672479
Option_13,2022-10-13,2.1658215775760006
Option_14,2022-09-16,14.652880406050254
Option_14,2022-09-17,14.398615972849878
Option_14,2022-09-18,14.937583467054079
Option_14,2022-09-19,14.242877275842313
Option_14,2022-09-20,14.97594993892193
Option_14,2022-09-21,15.10173871227485
Option_14,2022-09-22,15.475190079909119
Option_14,2022-09-23,15.648329991126753
Option_14,2022-09-24,15.209501922674473
Option_14,2022-09-25,15.406055612069935
Option_14,2022-09-26,14.391203724902011
Option_14,2022-09-27,15.062866483289069
Option_14,2022-09-28,14.662849232544914
Option_14,2022-09-29,15.549437263588153
Option_14,2022-09-30,14.742655594341112
Option_14,2022-10-01,14.025121544536988
Option_14,2022-10-02,14.000806247053013
Option_14,2022-10-03,12.718634061417312
Option_14,2022-10-04,12.983352055240172
Option_14,2022-10-05,12.71394524572636
Option_14,2022-10-06,13.289447286796703
Option_14,2022-10-07,12.409610304293336
Option_14,2022-10-08,11.807039089527393
Option_14,2022-10-09,11.481986611621435
Option_14,2022-10-10,10.477636693618903
Option_14,2022-10-11,11.058919772342264
Option_14,2022-10-12,10.505678489189682
Option_14,2022-10-13,11.297885070323742
