model,horizon,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
bottomup_mix,26,0.46122466960352426,1135.0,988.4474999999999,661.6825,-146.5525,-0.12912114537444935,144.0
bottomup_mix,27,0.45387523629489607,1058.0,971.9075,600.2575,-86.09250000000002,-0.08137287334593574,144.0
bottomup_mix,28,0.5470344287949922,1278.0,891.3824999999999,617.7425000000001,-386.6175,-0.3025176056338028,144.0
cate2_mix,1,0.7054838209972171,1050.0,955.0,378.70145161909284,-95.00000000000003,-0.0904761904761905,144.0
cate2_mix,2,0.5686566729516119,1063.0,923.4,492.3553355727467,-139.6,-0.1313264346190028,144.0
cate2_mix,3,0.6052821651761296,967.0,808.5,425.7217006577011,-158.50000000000003,-0.16390899689762153,144.0
cate2_mix,4,0.5812515767627127,1059.0,878.2,488.1686405745774,-180.8,-0.17072710103871577,144.0
cate2_mix,5,0.5967269450677947,1100.0,971.5,495.97983262832133,-128.5,-0.11681818181818182,144.0
cate2_mix,6,0.6090762147186618,998.0,960.6999999999999,425.83177476120085,-37.30000000000004,-0.037374749498998036,144.0
cate2_mix,7,0.6425260595665557,1054.0,874.7,406.2693734471058,-179.3,-0.1701138519924099,144.0
cate2_mix,8,0.6962920578936471,1124.0,959.8,398.04750243155024,-164.2,-0.14608540925266902,144.0
cate2_mix,9,0.56312284469831,1012.0,921.7,475.93743219140856,-90.29999999999998,-0.08922924901185769,144.0
cate2_mix,10,0.6097199526001131,1088.0,819.5499999999998,464.4555481203473,-268.45000000000005,-0.24673713235294123,144.0
cate2_mix,11,0.5800878945655102,1078.0,883.9,490.22893548836527,-194.10000000000002,-0.18005565862708722,144.0
cate2_mix,12,0.5762700069299549,1101.0,978.95,534.7221635909397,-122.05000000000003,-0.11085376930063581,144.0
cate2_mix,13,0.5836545601912897,1026.0,964.55,452.7943524934856,-61.449999999999974,-0.05989278752436645,144.0
cate2_mix,14,0.6258642933129573,1105.0,877.05,443.3533674220365,-227.95,-0.206289592760181,144.0
cate2_mix,15,0.6523011557542959,1162.0,962.6000000000001,456.40403568628926,-199.40000000000003,-0.17160068846815837,144.0
cate2_mix,16,0.5131313410803534,1018.0,920.27,529.3094847509009,-97.72999999999999,-0.09600196463654223,144.0
cate2_mix,17,0.5820426651684882,1148.0,805.5250000000001,523.9499268733457,-342.475,-0.29832317073170733,144.0
cate2_mix,18,0.5705993184262191,1107.0,873.01,517.670047263349,-233.98999999999995,-0.2113730803974706,144.0
cate2_mix,19,0.5748832604959129,1202.0,979.925,557.0600701305655,-222.075,-0.18475457570715473,144.0
cate2_mix,20,0.5437811238683072,1046.0,961.085,500.36223480108123,-84.91499999999999,-0.08118068833652006,144.0
cate2_mix,21,0.5800710424763001,1153.0,871.335,508.95645568675786,-281.66499999999996,-0.24428881179531653,144.0
cate2_mix,22,0.6105142591392538,1195.0,969.8399999999999,508.8132644263283,-225.16000000000003,-0.188418410041841,144.0
cate2_mix,23,0.4706687769162133,995.0,933.045,557.9230499371956,-61.95500000000001,-0.06226633165829147,144.0
cate2_mix,24,0.6082149620664418,1187.0,822.4275,507.4333063385011,-364.5725000000001,-0.30713774220724527,144.0
cate2_mix,25,0.5536342938499486,1184.0,894.075,568.4958297255333,-289.92499999999995,-0.2448690878378378,144.0
cate2_mix,26,0.4972025733406834,1135.0,988.4474999999999,621.3473677932107,-146.5525,-0.12912114537444935,144.0
cate2_mix,27,0.5038603785862819,1058.0,971.9075,546.8358238750438,-86.09249999999997,-0.0813728733459357,144.0
cate2_mix,28,0.5603225042468615,1278.0,891.3824999999999,596.5188519223877,-386.61750000000006,-0.30251760563380287,144.0
cate2_prophet,1,0.6805592612727933,1050.0,928.9530566637513,401.1400731699481,-121.0469433362486,-0.11528280317737963,144.0
cate2_prophet,2,0.5732995138451167,1063.0,917.4613199421178,488.30210143125043,-145.53868005788223,-0.13691315151258912,144.0
cate2_prophet,3,0.5579267056628917,967.0,898.6969621855579,465.1159013627862,-68.30303781444202,-0.0706339584430631,144.0
cate2_prophet,4,0.549216426103559,1059.0,910.8443368163513,514.109698342439,-148.1556631836487,-0.13990147609409698,144.0
cate2_prophet,5,0.5990766413131176,1100.0,902.9862938210504,488.208988170711,-197.0137061789497,-0.17910336925359063,144.0
cate2_prophet,6,0.597126214813919,998.0,961.0802115862646,441.45410807856445,-36.91978841373551,-0.036993775965666845,144.0
cate2_prophet,7,0.6115711521528827,1054.0,1039.40604818967,443.1990909596381,-14.593951810330154,-0.013846254089497299,144.0
cate2_prophet,8,0.661954535697944,1124.0,954.3375444792782,427.8174612722328,-169.66245552072178,-0.1509452451251973,144.0
cate2_prophet,9,0.5489392679461672,1012.0,942.9001359532677,490.10298226010855,-69.09986404673225,-0.06828049806989353,144.0
cate2_prophet,10,0.5745746771054975,1088.0,924.3258506547594,499.7565501259249,-163.67414934524055,-0.150435799030552,144.0
cate2_prophet,11,0.5325530012572592,1078.0,936.8533943480353,532.7852485805295,-141.14660565196468,-0.13093377147677615,144.0
cate2_prophet,12,0.6096985603363942,1101.0,929.373684191123,486.6903881014015,-171.6263158088771,-0.15588221236046967,144.0
cate2_prophet,13,0.5807643774274355,1026.0,987.9904361068859,455.64489670225225,-38.009563893113985,-0.037046358570286535,144.0
cate2_prophet,14,0.6399508851409894,1105.0,1066.832362946187,424.5601004379128,-38.167637053813095,-0.03454084801250054,144.0
cate2_prophet,15,0.6470117746760512,1162.0,981.8524802127212,464.16072919677464,-180.14751978727878,-0.15503228897356178,144.0
cate2_prophet,16,0.5462692153345112,1018.0,970.4975109684729,491.46214529219395,-47.502489031527055,-0.046662562899338955,144.0
cate2_prophet,17,0.6066917084484706,1148.0,951.8229481215535,492.63360167329995,-196.17705187844643,-0.1708859336920265,144.0
cate2_prophet,18,0.5747698759120231,1107.0,964.1241949952342,509.22320053176486,-142.87580500476574,-0.12906576784531684,144.0
cate2_prophet,19,0.620734274328819,1202.0,956.1102878547565,488.7957273542724,-245.8897121452435,-0.2045671482073573,144.0
cate2_prophet,20,0.5571569775050915,1046.0,1014.0489354107957,486.36830705833427,-31.95106458920427,-0.030545950850099687,144.0
cate2_prophet,21,0.6042079621936894,1153.0,1091.9425701279274,488.13077394171063,-61.05742987207259,-0.052955273089395134,144.0
cate2_prophet,22,0.6336871061020509,1195.0,1005.3552766452309,488.29107780966785,-189.64472335476913,-0.15869851326758921,144.0
cate2_prophet,23,0.557979687357065,995.0,992.1930325654035,475.25780794364675,-2.806967434596393,-0.0028210727985893396,144.0
cate2_prophet,24,0.6103205451185548,1187.0,971.3781146049382,509.30874074424753,-215.62188539506167,-0.18165280993686744,144.0
cate2_prophet,25,0.5654943580036386,1184.0,981.3103289219196,546.8257353251817,-202.6896710780805,-0.17119060057270313,144.0
cate2_prophet,26,0.6329241472024376,1135.0,970.5678341111122,451.708353506131,-164.4321658888876,-0.1448741549681829,144.0
cate2_prophet,27,0.5073501138544942,1058.0,1025.6354475834764,547.0045238605348,-32.36455241652365,-0.03059031419331158,144.0
cate2_prophet,28,0.599787128871292,1278.0,1100.4432966757076,563.2004987249124,-177.55670332429247,-0.1389332576872398,144.0
ensemble,1,0.715516097667089,1050.0,962.8186688206104,365.4292256595668,-87.18133117938973,-0.0830298392184664,144.0
ensemble,2,0.5998398867022197,1063.0,946.1487023033592,461.9500864284853,-116.85129769664084,-0.1099259620852689,144.0
ensemble,3,0.5894170284239972,967.0,898.5040466752162,437.37241682397917,-68.49595332478374,-0.07083345741963158,144.0
ensemble,4,0.5953191520868765,1059.0,928.3277416380436,468.151990627288,-130.67225836195644,-0.123392123099109,144.0
ensemble,5,0.6321983543647965,1100.0,950.373322280404,456.65873635784453,-149.62667771959605,-0.13602425247236005,144.0
ensemble,6,0.6420179315475973,998.0,990.2302484678182,395.802859544238,-7.769751532181829,-0.007785322176534899,144.0
ensemble,7,0.6798713326069699,1054.0,1021.340971950452,371.8588571230731,-32.65902804954801,-0.030985795113423163,144.0
ensemble,8,0.7016905876344862,1124.0,984.386294482181,394.61015696592983,-139.61370551781908,-0.12421148177741911,144.0
ensemble,9,0.5835511459177625,1012.0,965.0693495503858,455.7180074001792,-46.93065044961418,-0.046374160523334165,144.0
ensemble,10,0.6034448309293368,1088.0,920.584876888551,466.9027638021964,-167.41512311144896,-0.15387419403625824,144.0
ensemble,11,0.581570083122851,1078.0,948.6174611573513,486.50456107868894,-129.38253884264876,-0.12002090801729941,144.0
ensemble,12,0.6269890698004356,1101.0,970.8267459500356,472.2240421628678,-130.17325404996433,-0.11823183837417287,144.0
ensemble,13,0.6114827651829285,1026.0,1009.4069835826568,427.73324660236494,-16.593016417343073,-0.016172530621192078,144.0
ensemble,14,0.6788217019164283,1105.0,1039.9073548495317,388.1737803718662,-65.09264515046846,-0.058907371176894534,144.0
ensemble,15,0.6769244528954491,1162.0,1002.7367102539471,430.7655658167008,-159.26328974605275,-0.13705962972982164,144.0
ensemble,16,0.5941781732825416,1018.0,981.8745601846255,445.92789438061584,-36.12543981537449,-0.0354866795828826,144.0
ensemble,17,0.61884703785439,1148.0,933.2685711903287,478.7752799550744,-214.73142880967137,-0.1870482829352538,144.0
ensemble,18,0.5948366889029236,1107.0,962.0090474539877,487.9093189590413,-144.9909525460123,-0.13097647023126674,144.0
ensemble,19,0.6374655313425367,1202.0,987.4093581655013,475.6306749362068,-214.59064183449865,-0.1785279882150571,144.0
ensemble,20,0.5793327969616165,1046.0,1024.3260214154109,465.49186514883957,-21.67397858458919,-0.020720820826567104,144.0
ensemble,21,0.6627953507723897,1153.0,1053.727930372299,419.4396651830091,-99.27206962770116,-0.08609893289479718,144.0
ensemble,22,0.668262247448523,1195.0,1019.7036169649707,447.39346812262664,-175.2963830350293,-0.1466915339205266,144.0
ensemble,23,0.5766259063812846,995.0,999.7152881834071,455.20474159184886,4.715288183407026,0.004738983098901533,144.0
ensemble,24,0.6326192627112097,1187.0,951.4388669763723,477.2018029756088,-235.56113302362763,-0.19845082815806878,144.0
ensemble,25,0.6016021531057509,1184.0,980.4089356225518,504.0083265317439,-203.5910643774481,-0.1719519124809528,144.0
ensemble,26,0.6277629727517388,1135.0,1000.8589055116722,466.25386914032896,-134.14109448832804,-0.11818598633332866,144.0
ensemble,27,0.5344391659323611,1058.0,1037.2385364670345,519.2135658738555,-20.761463532965546,-0.01962331146783133,144.0
ensemble,28,0.6445094281372513,1278.0,1068.0295349561543,502.6928890127252,-209.97046504384588,-0.1642961385319608,144.0
ensemble_bias_global,1,0.7172430653713915,1050.0,1094.8384969934523,372.7645812431626,44.83849699345236,0.04270333046995463,144.0
ensemble_bias_global,2,0.5941425931751365,1063.0,1075.8827770041062,473.0220724566976,12.882777004106316,0.012119263409319207,144.0
ensemble_bias_global,3,0.5794079429369885,967.0,1021.7051786183343,452.58236449555795,54.70517861833437,0.05657205648224858,144.0
ensemble_bias_global,4,0.5901010333487489,1059.0,1055.6182407818358,479.1071642186881,-3.3817592181642127,-0.003193351480797179,144.0
ensemble_bias_global,5,0.6263451087260492,1100.0,1080.686668677397,470.2379936554919,-19.31333132260288,-0.017557573929638984,144.0
ensemble_bias_global,6,0.5961629013205916,998.0,1126.0086992683287,446.850264833349,128.0086992683285,0.1282652297277841,144.0
ensemble_bias_global,7,0.6612161774116732,1054.0,1161.3852648056672,396.24418118583867,107.38526480566739,0.1018835529465535,144.0
ensemble_bias_global,8,0.7204879123982868,1124.0,1119.3634336484051,381.61448783819185,-4.63656635159483,-0.0041250590316679984,144.0
ensemble_bias_global,9,0.5572664793462743,1012.0,1097.397786698977,487.01736818992794,85.39778669897706,0.08438516472230935,144.0
ensemble_bias_global,10,0.5988203252871755,1088.0,1046.8136894376642,476.79516262146603,-41.18631056233579,-0.03785506485508804,144.0
ensemble_bias_global,11,0.56026724684046,1078.0,1078.6900472832076,514.3280864666001,0.6900472832076403,0.0006401180734764752,144.0
ensemble_bias_global,12,0.6254891789129521,1101.0,1103.9446261246285,482.31353143409183,2.9446261246286625,0.0026745014755936987,144.0
ensemble_bias_global,13,0.5698897420366268,1026.0,1147.8149111026812,474.39982084523785,121.81491110268114,0.1187279835308783,144.0
ensemble_bias_global,14,0.6578684977723704,1105.0,1182.4974341124098,415.8892302766737,77.49743411240996,0.07013342453611761,144.0
ensemble_bias_global,15,0.6832739659122613,1162.0,1140.230022834275,430.9771604033574,-21.76997716572517,-0.01873492010819722,144.0
ensemble_bias_global,16,0.5629454867008649,1018.0,1116.5072952162836,482.2204164903036,98.50729521628381,0.09676551592955188,144.0
ensemble_bias_global,17,0.6356069868829021,1148.0,1061.2365472980055,465.1857240080244,-86.76345270199454,-0.07557792047212068,144.0
ensemble_bias_global,18,0.5767315501711174,1107.0,1093.9178619155591,513.3532724424945,-13.082138084440967,-0.0118176495794408,144.0
ensemble_bias_global,19,0.648548759532386,1202.0,1122.80101395978,467.77474240630653,-79.19898604021981,-0.06588933946773695,144.0
ensemble_bias_global,20,0.5498297935461092,1046.0,1164.7796184628,499.8449481785948,118.77961846279986,0.11355604059541095,144.0
ensemble_bias_global,21,0.643853582779662,1153.0,1198.213060141417,445.4811918952479,45.21306014141697,0.039213408622217664,144.0
ensemble_bias_global,22,0.6780481517882561,1195.0,1159.5233988807524,442.6877885663679,-35.47660111924753,-0.029687532317361952,144.0
ensemble_bias_global,23,0.53143123692676,995.0,1136.7943092304401,504.828255575654,141.79430923043998,0.14250684344767836,144.0
ensemble_bias_global,24,0.6415836624080402,1187.0,1081.8983187951108,472.19947416297987,-105.10168120488919,-0.08854396057699174,144.0
ensemble_bias_global,25,0.5978695645194724,1184.0,1114.840707057308,512.85734817037,-69.1592929426921,-0.058411564985381845,144.0
ensemble_bias_global,26,0.6318869047019589,1135.0,1138.094737148344,467.57415678231075,3.094737148343789,0.002726640659333735,144.0
ensemble_bias_global,27,0.5030877663336007,1058.0,1179.4626725303347,556.0375708470824,121.46267253033471,0.1148040383084449,144.0
ensemble_bias_global,28,0.6445243855271208,1278.0,1214.4756730032582,509.30698826997576,-63.524326996741955,-0.04970604616333486,144.0
ensemble_bias_horizon,1,0.7242644120901733,1050.0,1043.894689921969,361.86187805592397,-6.105310078030983,-0.005814581026696174,144.0
ensemble_bias_horizon,2,0.5989547555331,1063.0,1025.8209964093044,465.971261400774,-37.17900359069561,-0.034975544299807725,144.0
ensemble_bias_horizon,3,0.584914755922303,967.0,974.1643297658309,445.1229117209864,7.164329765830843,0.007408820854013281,144.0
ensemble_bias_horizon,4,0.594737523242396,1059.0,1006.4993870447718,472.1021073600982,-52.50061295522834,-0.04957564962722223,144.0
ensemble_bias_horizon,5,0.6307420355898038,1100.0,1030.401358738981,462.64592599759305,-69.59864126101895,-0.06327149205547178,144.0
ensemble_bias_horizon,6,0.6162542277554051,998.0,1073.6145150175341,424.7600984533714,75.61451501753423,0.07576604711175774,144.0
ensemble_bias_horizon,7,0.6724887049970925,1054.0,1107.3449775592853,382.5405068688142,53.344977559285226,0.050611933168202304,144.0
ensemble_bias_horizon,8,0.720173786369397,1124.0,1081.6358649035537,379.6944371956258,-42.36413509644625,-0.03769051165164257,144.0
ensemble_bias_horizon,9,0.566545354978679,1012.0,1060.4105587857075,476.31364701469874,48.41055878570761,0.04783652053923677,144.0
ensemble_bias_horizon,10,0.6043282937770127,1088.0,1011.5313725027731,469.44380858275963,-76.46862749722692,-0.07028366497906886,144.0
ensemble_bias_horizon,11,0.5688601624304028,1078.0,1042.3333541039242,503.7067614900962,-35.666645896075806,-0.03308594238968071,144.0
ensemble_bias_horizon,12,0.6289505139491851,1101.0,1066.7367403561284,476.1440588119872,-34.26325964387174,-0.031120126833670974,144.0
ensemble_bias_horizon,13,0.5840125170703095,1026.0,1109.1283999453103,458.79400949576916,83.12839994531035,0.08102183230537072,144.0
ensemble_bias_horizon,14,0.6656687330717745,1105.0,1142.6419663572437,405.99479744789613,37.64196635724357,0.034065127925107304,144.0
ensemble_bias_horizon,15,0.6783441300990539,1162.0,1175.5121151426977,438.6532262249614,13.512115142697716,0.01162832628459356,144.0
ensemble_bias_horizon,16,0.552582893120667,1018.0,1151.0553361062525,493.92367581544465,133.0553361062525,0.13070268772716356,144.0
ensemble_bias_horizon,17,0.6331278222163037,1148.0,1094.074347630406,469.4818709123482,-53.925652369594204,-0.04697356478187648,144.0
ensemble_bias_horizon,18,0.5686309276235288,1107.0,1127.7669188681202,523.7067545558104,20.766918868120076,0.018759637640578208,144.0
ensemble_bias_horizon,19,0.6469402180397548,1202.0,1157.5438011388524,471.1108645422629,-44.45619886114767,-0.03698519040028924,144.0
ensemble_bias_horizon,20,0.5394163234627556,1046.0,1200.8213479336848,511.6337599003282,154.821347933685,0.14801276093086518,144.0
ensemble_bias_horizon,21,0.6367783844962432,1153.0,1235.28931927024,454.7170835608604,82.28931927023997,0.07136974784929746,144.0
ensemble_bias_horizon,22,0.6728353472113437,1195.0,1214.2978599526896,451.6548286338127,19.297859952689457,0.01614883678049327,144.0
ensemble_bias_horizon,23,0.509038629402082,995.0,1190.4950760263896,528.932427013493,195.49507602638968,0.1964774633431052,144.0
ensemble_bias_horizon,24,0.6377435106658401,1187.0,1133.0058664339413,478.9665852998743,-53.99413356605859,-0.04548789685430379,144.0
ensemble_bias_horizon,25,0.592873220103091,1184.0,1167.5044126531284,520.5083321057346,-16.495587346871503,-0.013932083907830661,144.0
ensemble_bias_horizon,26,0.6237360514755974,1135.0,1191.8569345617652,479.1762501553841,56.856934561765115,0.050094215472920804,144.0
ensemble_bias_horizon,27,0.4873744155664396,1058.0,1235.1790403972325,574.0938398956885,177.17904039723243,0.167466011717611,144.0
ensemble_bias_horizon,28,0.6411622232674016,1278.0,1271.8460120045606,516.2023964543231,-6.153987995439341,-0.004815327069983835,144.0
ensemble_bias_item,1,0.7349662534182526,1050.0,1052.925541880434,350.4641392517033,2.925541880433875,0.002786230362317976,144.0
ensemble_bias_item,2,0.587876854341259,1063.0,1037.4031838158007,478.6702767194503,-25.596816184199046,-0.02407978944891726,144.0
ensemble_bias_item,3,0.6072291238328197,967.0,993.9178735090449,425.6562417415182,26.9178735090448,0.02783647725857787,144.0
ensemble_bias_item,4,0.6128153972295816,1059.0,1022.2190005330184,453.4774894617174,-36.78099946698165,-0.03473182197070977,144.0
ensemble_bias_item,5,0.6417295896145729,1100.0,1043.7777945914581,452.45045638270454,-56.22220540854198,-0.05111109582594726,144.0
ensemble_bias_item,6,0.6303344967548593,998.0,1085.6201092204012,411.96454611390567,87.62010922040129,0.08779570062164457,144.0
ensemble_bias_item,7,0.6623752509597722,1054.0,1132.7447672116346,396.77959183526434,78.74476721163461,0.0747104053241315,144.0
ensemble_bias_item,8,0.7175988732665515,1124.0,1080.1538103619068,382.2790048425976,-43.84618963809317,-0.03900906551431777,144.0
ensemble_bias_item,9,0.5717671603838917,1012.0,1062.122371106062,470.05489887108877,50.12237110606191,0.0495280346897845,144.0
ensemble_bias_item,10,0.6020903638130832,1088.0,1022.0066082335004,473.36899385520064,-65.99339176649956,-0.06065569096185621,144.0
ensemble_bias_item,11,0.5768949744623202,1078.0,1048.9815545219858,493.98501245581485,-29.018445478014357,-0.02691878059185005,144.0
ensemble_bias_item,12,0.6268367022668899,1101.0,1070.8717215083611,478.65537128964866,-30.128278491638802,-0.02736446729485813,144.0
ensemble_bias_item,13,0.6163918938372331,1026.0,1112.1294706303042,426.3695175424068,86.12947063030431,0.08394685246618354,144.0
ensemble_bias_item,14,0.6722824187816522,1105.0,1158.8130388918435,400.86906735773925,53.81303889184358,0.04869958270755075,144.0
ensemble_bias_item,15,0.6893707685558723,1162.0,1106.5452471013457,420.6268842594268,-55.45475289865428,-0.047723539499702476,144.0
ensemble_bias_item,16,0.5858502383565591,1018.0,1087.2374629724459,455.92204288810905,69.23746297244585,0.06801322492381714,144.0
ensemble_bias_item,17,0.6332523345562767,1148.0,1043.2506982678974,467.47470938953717,-104.74930173210251,-0.09124503635200568,144.0
ensemble_bias_item,18,0.5824874088634585,1107.0,1071.2948606883338,505.7456287248192,-35.70513931166623,-0.03225396505118901,144.0
ensemble_bias_item,19,0.6574828790946222,1202.0,1097.3264493402276,453.8177775296284,-104.67355065977247,-0.0870828208483964,144.0
ensemble_bias_item,20,0.5780718937396879,1046.0,1137.2328854664402,468.54040296333983,91.23288546644018,0.0872207318034801,144.0
ensemble_bias_item,21,0.683879699481242,1153.0,1183.709172901708,399.45015967762606,30.709172901708023,0.026634148223510862,144.0
ensemble_bias_item,22,0.6792654143216195,1195.0,1135.4102375182947,437.6675604807398,-59.589762481705385,-0.0498659100265317,144.0
ensemble_bias_item,23,0.5814714334579176,995.0,1117.4872054921402,453.1554126145936,122.4872054921401,0.123102719087578,144.0
ensemble_bias_item,24,0.6603584168978184,1187.0,1074.3116765419509,449.74591010643644,-112.68832345804891,-0.09493540308175982,144.0
ensemble_bias_item,25,0.5891786413206048,1184.0,1102.860930237222,523.6028796941555,-81.13906976277804,-0.06852961973207604,144.0
ensemble_bias_item,26,0.6652705559216449,1135.0,1123.54426881385,427.0897618321504,-11.455731186149912,-0.010093155230088028,144.0
ensemble_bias_item,27,0.5188542738823445,1058.0,1162.6601828965295,537.9551097802645,104.6601828965295,0.09892266814416778,144.0
ensemble_bias_item,28,0.6583853035749347,1278.0,1209.9485098237537,494.1042259565269,-68.05149017624628,-0.053248427367954834,144.0
ensemble_residual_beta_0.3,1,0.7204147019390988,1050.0,997.2063831063247,362.81345789963785,-52.79361689367538,-0.05027963513683369,144.0
ensemble_residual_beta_0.3,2,0.5940209767210233,1063.0,965.5878848430418,468.55553058194903,-97.41211515695832,-0.09163886656346032,144.0
ensemble_residual_beta_0.3,3,0.5876024826476436,967.0,883.4629831831528,438.5519333978458,-83.53701681684716,-0.08638781470201361,144.0
ensemble_residual_beta_0.3,4,0.5954621666601196,1059.0,929.3514916380436,468.28986299837413,-129.64850836195643,-0.12242540921808917,144.0
ensemble_residual_beta_0.3,5,0.6269416435838397,1100.0,979.3773540264358,464.16193806878675,-120.62264597356429,-0.10965695088505845,144.0
ensemble_residual_beta_0.3,6,0.636718994459856,998.0,1011.4739984678181,402.0532422974738,13.473998467818173,0.013501000468755684,144.0
ensemble_residual_beta_0.3,7,0.6773212011400038,1054.0,1013.4780671885472,374.20347325759076,-40.52193281145273,-0.03844585655735553,144.0
ensemble_residual_beta_0.3,8,0.7121025926181391,1124.0,1018.7394113652979,385.00423237159214,-105.26058863470219,-0.09364821052909447,144.0
ensemble_residual_beta_0.3,9,0.5851978755640239,1012.0,984.2251937062301,454.6299471912938,-27.77480629376998,-0.027445460764594844,144.0
ensemble_residual_beta_0.3,10,0.6038865502791528,1088.0,906.8677340314082,465.721336639858,-181.1322659685918,-0.16648186210348512,144.0
ensemble_residual_beta_0.3,11,0.5788674059610034,1078.0,951.3283702482603,489.4837806564676,-126.6716297517396,-0.11750615004799592,144.0
ensemble_residual_beta_0.3,12,0.6243108403433921,1101.0,999.187698330988,477.2293701300354,-101.81230166901197,-0.09247257190645956,144.0
ensemble_residual_beta_0.3,13,0.6028069525019507,1026.0,1029.160403496077,437.1715205407388,3.160403496076796,0.003080315298320464,144.0
ensemble_residual_beta_0.3,14,0.6768868925512643,1105.0,1034.554180246357,390.13968306563686,-70.44581975364306,-0.06375187308021997,144.0
ensemble_residual_beta_0.3,15,0.6810588390963046,1162.0,1035.112995968233,427.4189459743983,-126.88700403176706,-0.10919707748000608,144.0
ensemble_residual_beta_0.3,16,0.5879849490472858,1018.0,1000.803750660816,453.14367832579273,-17.196249339183986,-0.016892189920612952,144.0
ensemble_residual_beta_0.3,17,0.6127805292082689,1148.0,917.8987299204873,485.10417870002857,-230.10127007951263,-0.20043664641072528,144.0
ensemble_residual_beta_0.3,18,0.590194757503713,1107.0,964.9860474539877,493.09007182232057,-142.01395254601226,-0.12828722000543114,144.0
ensemble_residual_beta_0.3,19,0.641781060883052,1202.0,1013.4779295940729,471.3818777644966,-188.52207040592714,-0.15684032479694437,144.0
ensemble_residual_beta_0.3,20,0.5725964857457998,1046.0,1042.0172436376329,472.9692340556149,-3.9827563623670024,-0.003807606464978014,144.0
ensemble_residual_beta_0.3,21,0.6655328966360873,1153.0,1050.9007557691243,416.4115403110231,-102.09924423087583,-0.0885509490293806,144.0
ensemble_residual_beta_0.3,22,0.6731559552894544,1195.0,1046.4733788697326,442.9260314820558,-148.52662113026742,-0.12429005952323634,144.0
ensemble_residual_beta_0.3,23,0.5656992785762253,995.0,1018.669415167534,466.45265556506314,23.66941516753399,0.023788356952295468,144.0
ensemble_residual_beta_0.3,24,0.6327089466024363,1187.0,940.7598987224042,476.41889643439,-246.2401012775958,-0.20744743157337472,144.0
ensemble_residual_beta_0.3,25,0.6041335954763877,1184.0,987.8689356225519,501.46918762993585,-196.13106437744813,-0.16565123680527713,144.0
ensemble_residual_beta_0.3,26,0.6179531028041513,1135.0,1021.3322388450053,478.9077798727451,-113.66776115499466,-0.10014780718501733,144.0
