option_id,target_date,forecast
Option_0,2022-09-16,15.375424421976769
Option_0,2022-09-17,13.01222119266762
Option_0,2022-09-18,15.846605609353936
Option_0,2022-09-19,14.53883405517735
Option_0,2022-09-20,15.500686982628988
Option_0,2022-09-21,15.126983684624266
Option_0,2022-09-22,16.89185728836523
Option_0,2022-09-23,16.41743249693498
Option_0,2022-09-24,13.732487306333299
Option_0,2022-09-25,16.061889762670628
Option_0,2022-09-26,14.474936026522204
Option_0,2022-09-27,15.804326135933069
Option_0,2022-09-28,14.538146032694883
Option_0,2022-09-29,17.092470144650324
Option_0,2022-09-30,15.474340837082282
Option_0,2022-10-01,12.224222554116855
Option_0,2022-10-02,14.918256209588025
Option_0,2022-10-03,12.626992591866406
Option_0,2022-10-04,13.41713634236873
Option_0,2022-10-05,13.020621833558117
Option_0,2022-10-06,14.684280449524591
Option_0,2022-10-07,12.939013017024918
Option_0,2022-10-08,11.00857440479385
Option_0,2022-10-09,11.33821305498182
Option_0,2022-10-10,10.157614129658546
Option_0,2022-10-11,12.34394541641247
Option_0,2022-10-12,10.135725811473682
Option_0,2022-10-13,12.800614068338765
Option_1,2022-09-16,30.887801626037803
Option_1,2022-09-17,23.011147475698454
Option_1,2022-09-18,28.32277624893247
Option_1,2022-09-19,26.595277724238713
Option_1,2022-09-20,24.51807284577259
Option_1,2022-09-21,26.023709240003296
Option_1,2022-09-22,26.825850000108048
Option_1,2022-09-23,26.57102546448424
Option_1,2022-09-24,19.622155542887633
Option_1,2022-09-25,23.08526863105189
Option_1,2022-09-26,22.708628581510656
Option_1,2022-09-27,21.72707092763877
Option_1,2022-09-28,21.67022695371227
Option_1,2022-09-29,24.312344787320608
Option_1,2022-09-30,23.59734102011765
Option_1,2022-10-01,16.162852282818733
Option_1,2022-10-02,21.591369206336342
Option_1,2022-10-03,19.924838520033635
Option_1,2022-10-04,18.518680183719965
Option_1,2022-10-05,20.85819991109166
Option_1,2022-10-06,22.470264999845636
Option_1,2022-10-07,21.405072930799044
Option_1,2022-10-08,16.26945556644136
Option_1,2022-10-09,18.19420614399075
Option_1,2022-10-10,18.56111986246921
Option_1,2022-10-11,19.4763395910174
Option_1,2022-10-12,18.62522231098119
Option_1,2022-10-13,21.78939094485494
Option_10,2022-09-16,2.734838339794043
Option_10,2022-09-17,1.9119635236642434
Option_10,2022-09-18,2.3427232684632964
Option_10,2022-09-19,2.389781850164947
Option_10,2022-09-20,2.3095698813356305
Option_10,2022-09-21,2.1910778519154297
Option_10,2022-09-22,2.4805676961829213
Option_10,2022-09-23,2.4340968974358685
Option_10,2022-09-24,1.6468889091374532
Option_10,2022-09-25,1.9102982448786678
Option_10,2022-09-26,2.029581373119104
Option_10,2022-09-27,2.02106523545796
Option_10,2022-09-28,1.777669526956003
Option_10,2022-09-29,2.2127984056011654
Option_10,2022-09-30,2.116568756650912
Option_10,2022-10-01,1.3146368729343618
Option_10,2022-10-02,1.7330018446218995
Option_10,2022-10-03,1.7817074200874454
Option_10,2022-10-04,1.7730785822417297
Option_10,2022-10-05,1.7502896523035172
Option_10,2022-10-06,2.155456752095102
Option_10,2022-10-07,2.0715721077293168
Option_10,2022-10-08,1.4837130633669768
Option_10,2022-10-09,1.6757459187460444
Option_10,2022-10-10,1.927072668202196
Option_10,2022-10-11,2.218286087402519
Option_10,2022-10-12,1.898317305312966
Option_10,2022-10-13,2.5301310343672205
Option_11,2022-09-16,0.12558981680100612
Option_11,2022-09-17,0.1094679236789911
Option_11,2022-09-18,0.14161762947237486
Option_11,2022-09-19,0.1663275514446503
Option_11,2022-09-20,0.2515658426834633
Option_11,2022-09-21,0.22194709866999474
Option_11,2022-09-22,0.4395194607996488
Option_11,2022-09-23,0.17003092703513115
Option_11,2022-09-24,0.15895037452628466
Option_11,2022-09-25,0.14770852252704456
Option_11,2022-09-26,0.17311498613813994
Option_11,2022-09-27,0.2368470728914771
Option_11,2022-09-28,0.2067631057909318
Option_11,2022-09-29,0.468099273161227
Option_11,2022-09-30,0.14505245086362417
Option_11,2022-10-01,0.1217287039467501
Option_11,2022-10-02,0.1295588312789777
Option_11,2022-10-03,0.16017405219867314
Option_11,2022-10-04,0.22664452711588529
Option_11,2022-10-05,0.2131349079564671
Option_11,2022-10-06,0.41455854036988743
Option_11,2022-10-07,0.13444040725854497
Option_11,2022-10-08,0.12507133546071422
Option_11,2022-10-09,0.11377540208128764
Option_11,2022-10-10,0.139278059623674
Option_11,2022-10-11,0.2457802585816725
Option_11,2022-10-12,0.19188039127570525
Option_11,2022-10-13,0.4745287669316696
Option_12,2022-09-16,13.935429989707044
Option_12,2022-09-17,11.79355395105827
Option_12,2022-09-18,14.362482425396314
Option_12,2022-09-19,13.177190986565575
Option_12,2022-09-20,14.048961011446211
Option_12,2022-09-21,13.710257115973654
Option_12,2022-09-22,15.309840442627094
Option_12,2022-09-23,14.879848184533211
Option_12,2022-09-24,12.446363117522626
