model,option_id,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
cate2_mix,Option_8,0.3689278190754108,282.0,234.71614873646712,280.98699246472404,-47.28385126353288,-0.16767323143096766,168.0
cate2_mix,Option_9,0.32776526259651667,183.0,126.68112940600682,182.95121027504382,-56.318870593993175,-0.3077533912240064,168.0
cate2_prophet,Option_0,0.566941531099419,1700.0,1234.8341407646303,745.9935896289237,-465.16585923536974,-0.2736269760208057,168.0
cate2_prophet,Option_1,0.7366391141066432,5041.0,5021.13270205164,1327.6022257884117,-19.86729794835972,-0.003941142223439738,168.0
cate2_prophet,Option_10,0.3566598348124881,460.0,446.80801508676984,420.8391381102912,-13.191984913230144,-0.028678228072239444,168.0
cate2_prophet,Option_11,0.24732708615388865,79.0,60.15253902272737,100.07485941041297,-18.84746097727264,-0.23857545540851444,168.0
cate2_prophet,Option_12,0.48128681683723756,1666.0,1232.223247064555,874.9861564652041,-433.7767529354451,-0.2603701998412035,168.0
cate2_prophet,Option_13,0.45216567841335475,390.0,479.995631489154,339.1821605277313,89.99563148915401,0.23075802945936924,168.0
cate2_prophet,Option_14,0.5339607369881111,1713.0,1298.0454922948065,810.4552111014858,-414.95450770519346,-0.24223847501762608,168.0
cate2_prophet,Option_15,0.5022228497032099,1203.0,952.4800538288979,619.2648840400402,-250.51994617110213,-0.2082460067922711,168.0
cate2_prophet,Option_16,0.43013711355787254,572.0,412.35005113998307,341.6149938794522,-159.6499488600169,-0.2791083022028268,168.0
cate2_prophet,Option_17,0.6204525393874278,2516.0,2064.8834072289255,954.9414109012315,-451.11659277107464,-0.17929912272300264,168.0
cate2_prophet,Option_18,0.45839581742866925,345.0,267.40280857890787,255.67493938059437,-77.5971914210921,-0.22491939542345538,168.0
cate2_prophet,Option_19,0.2547814495094637,301.0,163.08473300417288,304.3467229829207,-137.91526699582712,-0.4581902558000901,168.0
cate2_prophet,Option_2,0.4389903309972038,521.0,367.40905805066006,325.58235574059245,-153.59094194934,-0.294800272455547,168.0
cate2_prophet,Option_20,0.7370184340210579,5193.0,5107.309917358942,1365.6632721286462,-85.69008264105865,-0.016501075031977404,168.0
cate2_prophet,Option_21,0.20556404872482692,51.0,61.79273223422584,91.82519926429349,10.792732234225836,0.21162220067109483,168.0
cate2_prophet,Option_22,0.37758995678336027,578.0,418.22772744882076,395.3603951581453,-159.77227255117924,-0.2764226168705523,168.0
cate2_prophet,Option_23,0.4483933090383807,381.0,402.99791330267794,365.02224658071486,21.997913302677976,0.05773730525637264,168.0
cate2_prophet,Option_3,0.5969307789284871,2539.0,2091.0462145645256,1023.3927523005711,-447.95378543547446,-0.17642921836765438,168.0
cate2_prophet,Option_4,0.4145222959725929,434.0,360.3490358034263,317.8192381970649,-73.65096419657365,-0.16970268248058445,168.0
cate2_prophet,Option_5,0.6106744896109444,2754.0,3155.7799373005746,1072.2024556114584,401.7799373005747,0.14588959233862553,168.0
cate2_prophet,Option_6,0.4746272263704207,1168.0,831.1298380641294,622.3549788775271,-336.87016193587056,-0.28841623453413573,168.0
cate2_prophet,Option_7,0.4270972395520919,623.0,537.5314255711746,440.1308241874689,-85.46857442882546,-0.13718872299971985,168.0
cate2_prophet,Option_8,0.3355365146948633,282.0,180.66978656780367,268.0031902598131,-101.33021343219633,-0.3593269979865118,168.0
cate2_prophet,Option_9,0.3516156367161411,183.0,131.68748886141938,178.9256114353766,-51.31251113858062,-0.2803962357299487,168.0
ensemble,Option_0,0.5902573355259079,1700.0,1280.1154247687186,705.9788120611468,-419.88457523128136,-0.2469909266066361,168.0
ensemble,Option_1,0.7302500474113208,5041.0,5230.102722910189,1359.809510999533,189.10272291018885,0.03751293848644889,168.0
ensemble,Option_10,0.3687363461437375,460.0,468.4054879276018,425.31126760291306,8.405487927601826,0.018272799842612663,168.0
ensemble,Option_11,0.28287720263617705,79.0,75.00696004292607,109.31236202641009,-3.9930399570739326,-0.050544809583214334,168.0
ensemble,Option_12,0.5252265881608676,1666.0,1255.5343984702718,801.3539216994765,-410.46560152972825,-0.24637791208267001,168.0
ensemble,Option_13,0.44009951840999834,390.0,504.0437641849705,349.74361668830306,114.0437641849705,0.292419908166591,168.0
ensemble,Option_14,0.5608466045661648,1713.0,1293.9683076201254,763.8841314822849,-419.03169237987464,-0.24461861785164896,168.0
ensemble,Option_15,0.5790580372315891,1203.0,936.0183332095139,528.6536896454443,-266.9816667904861,-0.22192989758145146,168.0
ensemble,Option_16,0.5326481807940131,572.0,460.82381530844106,286.75405397683244,-111.17618469155892,-0.19436395925097713,168.0
ensemble,Option_17,0.7228829144369201,2516.0,2128.09906127551,697.2265872767093,-387.90093872449006,-0.1541736640399404,168.0
ensemble,Option_18,0.40009321439796414,345.0,219.30329991272984,267.3842366037304,-125.69670008727014,-0.36433826112252216,168.0
ensemble,Option_19,0.26493863214518043,301.0,178.30271848198092,309.94408408956485,-122.69728151801908,-0.4076321645116913,168.0
ensemble,Option_2,0.49515306318264984,521.0,431.17951692931547,310.6145907336075,-89.82048307068452,-0.17240015944469197,168.0
ensemble,Option_20,0.7240714363920554,5193.0,5323.827682858642,1432.897030816056,130.82768285864208,0.02519308354682112,168.0
ensemble,Option_21,0.2507513842216651,51.0,75.28985851491771,100.71321732430786,24.289858514917707,0.4762717355866217,168.0
ensemble,Option_22,0.4316798551387047,578.0,461.2611695075556,361.13987661579563,-116.73883049244441,-0.201970294969627,168.0
ensemble,Option_23,0.44282203514033386,381.0,424.56083305068046,379.7123797499705,43.56083305068044,0.1143328951461429,168.0
ensemble,Option_3,0.7047360129515198,2539.0,2163.051212865171,749.675263116091,-375.9487871348294,-0.14806962864703796,168.0
ensemble,Option_4,0.380798887035834,434.0,292.09024941290147,323.8928958617512,-141.90975058709853,-0.3269809921361717,168.0
ensemble,Option_5,0.6422680231878558,2754.0,2697.222098246636,985.1938641406448,-56.77790175336412,-0.020616522060045068,168.0
ensemble,Option_6,0.5343035698683352,1168.0,821.3985683205655,552.3732159380606,-346.60143167943454,-0.29674780109540627,168.0
ensemble,Option_7,0.5112607919878324,623.0,484.1946472754301,377.34763054966265,-138.80535272456993,-0.22280152925292124,168.0
ensemble,Option_8,0.3604233253447541,282.0,196.88369521840275,267.7051546686115,-85.11630478159725,-0.30183086801984843,168.0
ensemble,Option_9,0.37170794921110795,183.0,138.60482600166281,178.3782649098858,-44.39517399833718,-0.2425965792258862,168.0
ensemble_bias_global,Option_0,0.6022208022518374,1700.0,1455.6423686182657,686.9320610114203,-244.3576313817342,-0.143739783165726,168.0
ensemble_bias_global,Option_1,0.6914748663069661,5041.0,5947.244262812719,1555.275198946584,906.2442628127191,0.17977470002236046,168.0
ensemble_bias_global,Option_10,0.37006223546398,460.0,532.6323398094487,443.20269656958106,72.63233980944867,0.1578963908901058,168.0
ensemble_bias_global,Option_11,0.3194755017979156,79.0,85.29176890393843,113.64168696339192,6.291768903938429,0.07964264435365101,168.0
ensemble_bias_global,Option_12,0.5227878074533361,1666.0,1427.6908396765662,806.8404101980827,-238.30916032343387,-0.14304271327937207,168.0
ensemble_bias_global,Option_13,0.41538327712791573,390.0,573.1572673753523,377.3978545763331,183.15726737535226,0.46963401891115963,168.0
ensemble_bias_global,Option_14,0.5644660084489428,1713.0,1471.3947318941448,759.2766318443751,-241.60526810585517,-0.14104218803610927,168.0
ensemble_bias_global,Option_15,0.5973721001443056,1203.0,1064.3633513512154,509.67418969665886,-138.6366486487846,-0.11524243445451753,168.0
ensemble_bias_global,Option_16,0.5357125695743683,572.0,524.011082947836,287.6652647982248,-47.98891705216391,-0.0838967081331537,168.0
ensemble_bias_global,Option_17,0.7504949180440292,2516.0,2419.8998764264315,627.7547862012227,-96.10012357356833,-0.03819559760475689,168.0
ensemble_bias_global,Option_18,0.42041347806787055,345.0,249.37374298762435,268.6579246013212,-95.62625701237565,-0.27717755655761056,168.0
ensemble_bias_global,Option_19,0.2855023346116869,301.0,202.75124136487858,315.91549437076213,-98.24875863512142,-0.3264078359970811,168.0
ensemble_bias_global,Option_2,0.48340755216792614,521.0,490.3020158795963,323.259359499176,-30.697984120403703,-0.05892127470327006,168.0
ensemble_bias_global,Option_20,0.6696160371744974,5193.0,6053.820607459662,1715.6839189528355,860.8206074596619,0.16576557047172386,168.0
ensemble_bias_global,Option_21,0.2850201540421406,51.0,85.61345786563717,107.53559970120727,34.61345786563717,0.6786952522673956,168.0
ensemble_bias_global,Option_22,0.4257121443492854,578.0,524.5084063063443,369.0662323206337,-53.49159369365568,-0.09254600985061537,168.0
ensemble_bias_global,Option_23,0.44689472524132745,381.0,482.7757909065846,401.11802914495405,101.77579090658456,0.2671280601222692,168.0
ensemble_bias_global,Option_3,0.7252201473457169,2539.0,2459.64459924115,697.6660458892247,-79.35540075884987,-0.0312545887195155,168.0
ensemble_bias_global,Option_4,0.39714265975114826,434.0,332.1410978096089,324.36307761550813,-101.85890219039115,-0.2346979313142653,168.0
ensemble_bias_global,Option_5,0.6161664133748723,2754.0,3067.059960230239,1057.0776975656017,313.0599602302392,0.11367464060647756,168.0
ensemble_bias_global,Option_6,0.5670524699888053,1168.0,934.0271466425174,515.2797476195096,-233.97285335748268,-0.20031922376496805,168.0
ensemble_bias_global,Option_7,0.5260972180145786,623.0,550.5864780589088,378.0953846083552,-72.41352194109122,-0.11623358256996985,168.0
ensemble_bias_global,Option_8,0.39102861143978435,282.0,223.8800055876303,271.0509768419166,-58.11999441236966,-0.20609927096584985,168.0
ensemble_bias_global,Option_9,0.40453081197702073,183.0,157.6100508744634,181.0650784231645,-25.389949125536596,-0.13874289139637483,168.0
ensemble_bias_horizon,Option_0,0.6041301044709388,1700.0,1459.6288261748732,683.2477238347616,-240.37117382512648,-0.14139480813242733,168.0
ensemble_bias_horizon,Option_1,0.6913042925709106,5041.0,5936.6801499847825,1556.1350611500388,895.6801499847826,0.17767906169108957,168.0
ensemble_bias_horizon,Option_10,0.3674981848745708,460.0,531.77173339577,444.46898324186867,71.77173339576999,0.15602550738210866,168.0
ensemble_bias_horizon,Option_11,0.32400439492854716,79.0,85.52658453813525,113.23417573449635,6.526584538135253,0.0826149941536108,168.0
ensemble_bias_horizon,Option_12,0.5212633983126308,1666.0,1431.746023652518,808.8998370553735,-234.25397634748188,-0.1406086292601932,168.0
ensemble_bias_horizon,Option_13,0.4170461224660479,390.0,572.1616648648314,376.14741839793794,182.16166486483144,0.46708119196110626,168.0
ensemble_bias_horizon,Option_14,0.562197609181868,1713.0,1475.7118681291674,762.6349070962897,-237.28813187083264,-0.1385219684009531,168.0
ensemble_bias_horizon,Option_15,0.5979361506052915,1203.0,1067.8312968822142,508.9181468477472,-135.16870311778592,-0.11235968671470152,168.0
ensemble_bias_horizon,Option_16,0.5346347131146003,572.0,525.3843306572533,288.0117781257074,-46.61566934274668,-0.0814959254243823,168.0
ensemble_bias_horizon,Option_17,0.7524898647974353,2516.0,2425.939871295459,622.7355001696526,-90.06012870454121,-0.035794963714046585,168.0
ensemble_bias_horizon,Option_18,0.42029641179269894,345.0,250.12482343942835,268.6182535114157,-94.87517656057166,-0.2750005117697729,168.0
ensemble_bias_horizon,Option_19,0.2865545778626614,301.0,202.88360573557713,315.7783491672796,-98.11639426442287,-0.3259680872572188,168.0
ensemble_bias_horizon,Option_2,0.4849917765187088,521.0,491.23694190430854,322.12349129947495,-29.763058095691406,-0.0571267909706169,168.0
ensemble_bias_horizon,Option_20,0.667704285094442,5193.0,6043.15587108333,1725.6116475045615,850.1558710833297,0.16371189506707676,168.0
ensemble_bias_horizon,Option_21,0.28530891360891464,51.0,85.69002147347999,107.58851228537068,34.69002147347999,0.6801964994799997,168.0
ensemble_bias_horizon,Option_22,0.42728040713477367,578.0,525.9089563742153,367.6582389079042,-52.091043625784714,-0.0901229128473784,168.0
ensemble_bias_horizon,Option_23,0.4462206339000291,381.0,481.91894684110105,401.32075864875594,100.91894684110106,0.2648791255671944,168.0
ensemble_bias_horizon,Option_3,0.7273886632632268,2539.0,2465.886673483983,692.160183974667,-73.11332651601732,-0.028796111270585793,168.0
ensemble_bias_horizon,Option_4,0.396393821956915,434.0,333.0013104392948,325.1592910871857,-100.99868956070515,-0.23271587456383674,168.0
ensemble_bias_horizon,Option_5,0.6136869200195335,2754.0,3059.956755526765,1063.9062222662046,305.9567555267647,0.11109540868800462,168.0
ensemble_bias_horizon,Option_6,0.5675530853811244,1168.0,937.0393985756614,515.1483808712817,-230.9606014243386,-0.19774024094549536,168.0
ensemble_bias_horizon,Option_7,0.5263940413041106,623.0,551.3126436266537,377.0663744060103,-71.68735637334638,-0.11506798775818038,168.0
ensemble_bias_horizon,Option_8,0.39381921370949313,282.0,224.03451951755403,270.0850034752415,-57.965480482445955,-0.20555134922853174,168.0
ensemble_bias_horizon,Option_9,0.40375323919221756,183.0,157.87408193592205,181.1998659074928,-25.125918064077958,-0.1373000987108085,168.0
ensemble_bias_item,Option_0,0.5753682397087789,1700.0,1728.1558234377703,734.5859738095828,28.155823437770295,0.01656224908104135,168.0
ensemble_bias_item,Option_1,0.7345473857107913,5041.0,5014.525750239121,1338.1466286319014,-26.474249760878337,-0.005251785312612247,168.0
ensemble_bias_item,Option_10,0.36533590046838504,460.0,438.2039267626217,418.1755398518206,-21.796073237378366,-0.047382767907344275,168.0
ensemble_bias_item,Option_11,0.21215790197713277,79.0,56.25522003219456,101.73427151980758,-22.74477996780545,-0.28790860718741074,168.0
ensemble_bias_item,Option_12,0.4803647517675528,1666.0,1694.9714379348668,879.7272372821576,28.971437934867055,0.017389818688395592,168.0
ensemble_bias_item,Option_13,0.44317057222021916,390.0,471.5443401470264,340.0747102024043,81.54434014702639,0.209088051659042,168.0
ensemble_bias_item,Option_14,0.524078712154141,1713.0,1746.8572152871693,830.9325589705256,33.85721528716934,0.019764865900273987,168.0
ensemble_bias_item,Option_15,0.5874789700833293,1203.0,1263.624749832844,526.3144853770667,60.62474983284392,0.05039463826504066,168.0
ensemble_bias_item,Option_16,0.5363752840637526,572.0,511.2552996669137,286.7483949635604,-60.74470033308631,-0.10619702855434669,168.0
ensemble_bias_item,Option_17,0.7488250177973743,2516.0,2568.789047181028,631.9562552218063,52.78904718102792,0.0209813383072448,168.0
ensemble_bias_item,Option_18,0.44265006707904175,345.0,296.0594548821853,273.8478608786184,-48.940545117814665,-0.14185665251540483,168.0
ensemble_bias_item,Option_19,0.31017065728906773,301.0,240.70866995067425,327.3709588490973,-60.29133004932576,-0.20030342209078325,168.0
ensemble_bias_item,Option_2,0.48641832020495696,521.0,478.36679836172164,320.3734579171803,-42.633201638278386,-0.08182956168575506,168.0
ensemble_bias_item,Option_20,0.7325729662962593,5193.0,5104.387508220068,1388.7485860235254,-88.61249177993102,-0.017063834350073373,168.0
ensemble_bias_item,Option_21,0.18806353816624882,51.0,56.46739388618828,88.2849129932309,5.467393886188283,0.10720380168996634,168.0
ensemble_bias_item,Option_22,0.42801367869217805,578.0,511.7405168902883,366.83215765740033,-66.25948310971165,-0.11463578392683677,168.0
ensemble_bias_item,Option_23,0.4383745938721604,381.0,397.1862605955922,370.6115625856439,16.18626059559226,0.04248362361047837,168.0
ensemble_bias_item,Option_3,0.726751063281736,2539.0,2610.9791434094986,693.779050327672,71.9791434094983,0.028349406620519223,168.0
ensemble_bias_item,Option_4,0.4072792692509905,434.0,394.32183670741705,331.7062744727294,-39.67816329258296,-0.0914243393838317,168.0
ensemble_bias_item,Option_5,0.6391940841964763,2754.0,2802.3585669387753,993.6594921229041,48.35856693877527,0.01755939249773975,168.0
ensemble_bias_item,Option_6,0.5896766326442385,1168.0,1108.8880672327634,490.65140355630206,-59.111932767236596,-0.05060953147879846,168.0
ensemble_bias_item,Option_7,0.5255151023287267,623.0,627.9501028340774,390.09995955495276,4.950102834077448,0.007945590423880334,168.0
ensemble_bias_item,Option_8,0.43144401677732536,282.0,265.7929885448437,278.24790603016766,-16.20701145515628,-0.05747167182679532,168.0
ensemble_bias_item,Option_9,0.44403099269340934,183.0,187.11651510224482,187.33343481805613,4.116515102244833,0.022494618045053733,168.0
ensemble_residual_beta_0.3,Option_0,0.5923810110735138,1700.0,1296.1510110939353,702.6598874912172,-403.84898890606473,-0.23755822876827337,168.0
ensemble_residual_beta_0.3,Option_1,0.7262440989524316,5041.0,5293.953913839188,1380.0034971807913,252.9539138391882,0.05017931240610756,168.0
ensemble_residual_beta_0.3,Option_10,0.3724232929395036,460.0,474.2546681661512,425.9257791165319,14.254668166151191,0.030988409056850415,168.0
ensemble_residual_beta_0.3,Option_11,0.28414329951324063,79.0,75.95923521847018,110.06459389537815,-3.040764781529809,-0.03849069343708619,168.0
ensemble_residual_beta_0.3,Option_12,0.5287669843052318,1666.0,1271.0692379578186,795.7779615749289,-394.9307620421813,-0.23705327853672348,168.0
ensemble_residual_beta_0.3,Option_13,0.43760048423310394,390.0,510.2775602697668,351.98588078845125,120.27756026976681,0.30840400069170976,168.0
ensemble_residual_beta_0.3,Option_14,0.5626731584795056,1713.0,1309.5274498895785,761.1193670828211,-403.47255011042154,-0.23553563929388296,168.0
ensemble_residual_beta_0.3,Option_15,0.5767352928740805,1203.0,945.8700245448995,532.0518666329347,-257.12997545510046,-0.21374062797597712,168.0
ensemble_residual_beta_0.3,Option_16,0.5356246227992432,572.0,465.7975211601872,285.0547635256696,-106.2024788398128,-0.185668669300372,168.0
ensemble_residual_beta_0.3,Option_17,0.726265338725976,2516.0,2151.159139821834,688.7164077654444,-364.8408601781663,-0.14500829100881013,168.0
ensemble_residual_beta_0.3,Option_18,0.39844130807984374,345.0,221.43997868266158,268.41841855125404,-123.56002131733842,-0.3581449893256186,168.0
ensemble_residual_beta_0.3,Option_19,0.2665298286979349,301.0,180.17455317137316,310.6854432365383,-120.82544682862682,-0.40141344461337813,168.0
ensemble_residual_beta_0.3,Option_2,0.49431023156468307,521.0,436.0410311832717,312.0140507581997,-84.95896881672829,-0.1630690380359468,168.0
ensemble_residual_beta_0.3,Option_20,0.7168621998873305,5193.0,5389.262152836124,1470.3345959850924,196.26215283612368,0.037793597696153224,168.0
ensemble_residual_beta_0.3,Option_21,0.2526952862651489,51.0,76.24003128660769,101.4651120875625,25.240031286607692,0.4949025742472097,168.0
ensemble_residual_beta_0.3,Option_22,0.4314577385508635,578.0,466.4051156779494,362.26377975633653,-111.59488432205063,-0.19307073412119485,168.0
ensemble_residual_beta_0.3,Option_23,0.44188616701697314,381.0,429.9727538466506,382.90214927460136,48.97275384665061,0.12853741167099897,168.0
ensemble_residual_beta_0.3,Option_3,0.7063116289603341,2539.0,2186.4665488244573,745.6747740697117,-352.53345117554284,-0.13884736162880773,168.0
ensemble_residual_beta_0.3,Option_4,0.38126690442296257,434.0,295.0648319450228,324.4073284176458,-138.93516805497723,-0.3201271153340489,168.0
ensemble_residual_beta_0.3,Option_5,0.633836481541346,2754.0,2731.8691440173707,1008.4143298351332,-22.130855982629328,-0.008035895418529167,168.0
ensemble_residual_beta_0.3,Option_6,0.5397982578597497,1168.0,830.3527568130625,545.9575656862464,-337.64724318693754,-0.28908154382443285,168.0
ensemble_residual_beta_0.3,Option_7,0.514476197488162,623.0,489.4796926756302,375.90590656332773,-133.52030732436975,-0.21431831031198997,168.0
ensemble_residual_beta_0.3,Option_8,0.3620866160571424,282.0,199.0150720985815,268.26438489365944,-82.9849279014185,-0.29427279397666134,168.0
ensemble_residual_beta_0.3,Option_9,0.37380545498672985,183.0,140.0180728931131,178.65706646376503,-42.9819271068869,-0.2348739186168683,168.0
ensemble_residual_beta_0.5,Option_0,0.5922612679429328,1700.0,1306.8414019774132,703.0576667205387,-393.15859802258694,-0.2312697635426982,168.0
ensemble_residual_beta_0.5,Option_1,0.7223069051647286,5041.0,5336.521374458522,1399.850891064603,295.52137445852105,0.058623561685879996,168.0
ensemble_residual_beta_0.5,Option_10,0.3742461559698149,460.0,478.15412165851745,426.6276001490362,18.15412165851741,0.039465481866342196,168.0
ensemble_residual_beta_0.5,Option_11,0.2849873640979497,79.0,76.59408533549961,110.56608180802354,-2.4059146645004006,-0.030454616006334184,168.0
ensemble_residual_beta_0.5,Option_12,0.5305615694360635,1666.0,1281.4257976161832,793.0030759816057,-384.5742023838168,-0.23083685617275918,168.0
ensemble_residual_beta_0.5,Option_13,0.43376789358552326,390.0,514.4334243262977,354.3256849884473,124.43342432629767,0.31906006237512224,168.0
ensemble_residual_beta_0.5,Option_14,0.5633835519502709,1713.0,1319.900211402547,760.1452113701262,-393.09978859745286,-0.22948032025537235,168.0
ensemble_residual_beta_0.5,Option_15,0.5750814660017447,1203.0,952.4378187684899,534.4440307106267,-250.56218123151007,-0.2082811149056609,168.0
ensemble_residual_beta_0.5,Option_16,0.5368881475808557,572.0,469.11332506135125,284.3341836011396,-102.88667493864874,-0.179871809333302,168.0
ensemble_residual_beta_0.5,Option_17,0.7274714096324467,2516.0,2166.532525519383,685.6819333647643,-349.46747448061717,-0.13889804232138997,168.0
ensemble_residual_beta_0.5,Option_18,0.39721275436694653,345.0,222.86443119594938,269.1517857607182,-122.1355688040506,-0.35401614146101623,168.0
ensemble_residual_beta_0.5,Option_19,0.26759062639977105,301.0,181.42244296430135,311.1796826678538,-119.57755703569865,-0.39726763134783605,168.0
ensemble_residual_beta_0.5,Option_2,0.49281444521768814,521.0,439.28204068590924,313.4335852794051,-81.71795931409079,-0.1568482904301167,168.0
ensemble_residual_beta_0.5,Option_20,0.7108573390770179,5193.0,5432.885132821111,1501.5178381730466,239.88513282111126,0.04619394046237459,168.0
ensemble_residual_beta_0.5,Option_21,0.25399122096080484,51.0,76.87347980106767,101.96637526306559,25.873479801067678,0.5073231333542682,168.0
ensemble_residual_beta_0.5,Option_22,0.4305971479398674,578.0,469.83441312487855,363.4248809646714,-108.16558687512143,-0.18713769355557341,168.0
ensemble_residual_beta_0.5,Option_23,0.44124542649854037,381.0,433.58070104396404,385.03507392521107,52.580701043964055,0.13800708935423636,168.0
ensemble_residual_beta_0.5,Option_3,0.7065938468460459,2539.0,2202.076772797315,744.9582228578897,-336.9232272026851,-0.13269918361665423,168.0
