model,target_date,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
ensemble_shape_0.60_level_strong,2022-07-31,0.5148569453836549,115.0,131.7075029732385,57.81718499746887,16.707502973238476,0.1452826345498998,24.0
ensemble_shape_0.60_level_strong,2022-08-01,0.6329054904360597,138.0,166.87471719423075,59.56494734729778,28.87471719423077,0.20923708111761427,24.0
ensemble_shape_0.60_level_strong,2022-08-02,0.5826419041810169,112.0,175.56187597153976,82.46883944649196,63.56187597153975,0.5675167497458906,24.0
ensemble_shape_0.60_level_strong,2022-08-03,0.3106703576700647,147.0,228.96144246406328,112.45867201386179,81.96144246406327,0.5575608330888657,24.0
ensemble_shape_0.60_level_strong,2022-08-04,0.7497541987668928,172.0,168.3648741269326,50.87264980085479,-3.6351258730674116,-0.021134452750391927,24.0
ensemble_shape_0.60_level_strong,2022-08-05,0.651003505924564,368.0,373.59672951907817,139.8720052273365,5.596729519078158,0.015208504127929777,48.0
ensemble_shape_0.60_level_strong,2022-08-06,0.621501615474123,372.0,387.3249438067637,145.8321655643988,15.324943806763656,0.04119608550205284,48.0
ensemble_shape_0.60_level_strong,2022-08-07,0.5865420208269722,362.0,249.7808395381229,159.0595928651398,-112.21916046187707,-0.30999768083391455,48.0
ensemble_shape_0.60_level_strong,2022-08-08,0.7133129186954168,276.0,335.01262835051904,109.82922633017982,59.01262835051903,0.2138138708352139,48.0
ensemble_shape_0.60_level_strong,2022-08-09,0.5691075346569674,520.0,332.8685597991263,226.38505112656384,-187.13144020087373,-0.3598681542324495,48.0
ensemble_shape_0.60_level_strong,2022-08-10,0.5042765861860683,330.0,431.6871193199149,170.91770988769662,101.68711931991496,0.3081427858179241,48.0
ensemble_shape_0.60_level_strong,2022-08-11,0.4656929256930384,292.0,364.31470022484564,157.78224911513638,72.31470022484564,0.24765308296180014,48.0
ensemble_shape_0.60_level_strong,2022-08-12,0.6598759093899482,591.0,597.7392857485613,236.22287027662304,6.739285748561304,0.011403190775907452,72.0
ensemble_shape_0.60_level_strong,2022-08-13,0.5113583846926408,552.0,608.0552765083117,298.3933361823828,56.055276508311806,0.10154941396433298,72.0
ensemble_shape_0.60_level_strong,2022-08-14,0.4664279159498215,477.0,414.3472531538719,277.86433362667924,-62.652746846128075,-0.13134747766483873,72.0
ensemble_shape_0.60_level_strong,2022-08-15,0.5342955217897671,549.0,501.28971763402177,261.04218422784055,-47.710282365978244,-0.0869039751657163,72.0
ensemble_shape_0.60_level_strong,2022-08-16,0.6033733390245233,576.0,544.9345455832702,242.35660983715348,-31.06545441672982,-0.05393308058460038,72.0
ensemble_shape_0.60_level_strong,2022-08-17,0.45299913240722745,510.0,627.4796623405477,287.24360042508215,117.47966234054765,0.23035227909911304,72.0
ensemble_shape_0.60_level_strong,2022-08-18,0.7215448555663391,558.0,553.3585459927726,173.8383374011119,-4.6414540072273525,-0.008318017934099198,72.0
ensemble_shape_0.60_level_strong,2022-08-19,0.747335125763189,724.0,762.6669048950505,279.01797165077517,38.666904895050436,0.05340732720310834,96.0
ensemble_shape_0.60_level_strong,2022-08-20,0.45062756078639243,668.0,849.77913341935,380.19940972142905,181.7791334193501,0.27212445122657203,96.0
ensemble_shape_0.60_level_strong,2022-08-21,0.6000616685687357,848.0,594.9923693213743,360.4659167402805,-253.00763067862567,-0.29835805504554913,96.0
ensemble_shape_0.60_level_strong,2022-08-22,0.5321505411554173,900.0,691.7681202838803,461.06779777607176,-208.2318797161197,-0.23136875524013298,96.0
ensemble_shape_0.60_level_strong,2022-08-23,0.5893704844634516,716.0,748.9605622898857,336.3996722836944,32.96056228988579,0.046034304874142166,96.0
ensemble_shape_0.60_level_strong,2022-08-24,0.4985145368058058,724.0,776.5984538904967,402.7697322113024,52.5984538904967,0.07264979819129379,96.0
ensemble_shape_0.60_level_strong,2022-08-25,0.6584721123096198,756.0,734.1919193512631,297.59498556810024,-21.80808064873689,-0.028846667524784247,96.0
ensemble_shape_0.60_level_strong,2022-08-26,0.7207497782494139,800.0,789.4177241957791,250.49791519417803,-10.582275804220906,-0.013227844755276132,96.0
ensemble_shape_0.60_level_strong,2022-08-27,0.5250503305184587,760.0,728.2517186966638,413.28137834906545,-31.74828130333612,-0.04177405434649489,96.0
ensemble_shape_0.60_level_strong,2022-08-28,0.6817979985976081,732.0,632.5466820095984,267.39124764097875,-99.45331799040159,-0.13586518851147758,96.0
ensemble_shape_0.60_level_strong,2022-08-29,0.5378816434868686,816.0,663.8814727491149,420.30628169108326,-152.118527250885,-0.18641976378784925,96.0
ensemble_shape_0.60_level_strong,2022-08-30,0.7006970967183428,820.0,729.7333215594163,262.24855544742576,-90.26667844058389,-0.11008131517144376,96.0
ensemble_shape_0.60_level_strong,2022-08-31,0.5605910610463013,584.0,707.1655523610422,278.77585109677295,123.16555236104216,0.21089991842644207,96.0
ensemble_shape_0.60_level_strong,2022-09-01,0.6774132307360795,828.0,766.0062192913251,292.2649326475274,-61.99378070867487,-0.07487171583173294,96.0
ensemble_shape_0.60_level_strong,2022-09-02,0.6634397854147829,812.0,839.8168966412364,299.14205569165546,27.816896641236486,0.034257261873443946,96.0
ensemble_shape_0.60_level_strong,2022-09-03,0.46380368423348983,576.0,795.965662126281,341.0497957177356,219.96566212628105,0.381884830080349,96.0
ensemble_shape_0.60_level_strong,2022-09-04,0.6098471993978158,952.0,764.8109682423303,387.9925351619771,-187.18903175766962,-0.1966271341992328,96.0
ensemble_shape_0.60_level_strong,2022-09-05,0.5515002093271969,760.0,728.9866326498247,349.78916453972795,-31.013367350175166,-0.04080706230286206,96.0
ensemble_shape_0.60_level_strong,2022-09-06,0.452812621072829,612.0,883.9021399939184,399.758688782991,271.90213999391835,0.4442845424737228,96.0
ensemble_shape_0.60_level_strong,2022-09-07,0.5497270791606456,868.0,708.6279158138764,408.8742442435497,-159.37208418612352,-0.18360839191949713,96.0
ensemble_shape_0.60_level_strong,2022-09-08,0.7009260300528262,820.0,771.1485051031243,276.85509440872465,-48.851494896875764,-0.05957499377667776,96.0
ensemble_shape_0.60_level_strong,2022-09-09,0.6012739274987123,591.0,634.7673799454718,244.32771552892748,43.76737994547182,0.0740564804491909,72.0
ensemble_shape_0.60_level_strong,2022-09-10,0.4536586187580315,441.0,586.9684227832852,249.9749726489069,145.96842278328515,0.33099415597116816,72.0
ensemble_shape_0.60_level_strong,2022-09-11,0.5987113827808054,525.0,576.6892303139784,241.81616816506187,51.68923031397837,0.09845567678853023,72.0
ensemble_shape_0.60_level_strong,2022-09-12,0.6393140147291766,501.0,628.2066723982318,214.16237706933924,127.20667239823193,0.2539055337290059,72.0
ensemble_shape_0.60_level_strong,2022-09-13,0.6379826410189955,639.0,615.2054027137342,258.7237513614442,-23.794597286265784,-0.03723724144955522,72.0
