option_id,target_date,forecast
Option_0,2022-09-16,12.097753493052867
Option_0,2022-09-17,11.949490204971202
Option_0,2022-09-18,11.809848130259134
Option_0,2022-09-19,11.962230383939827
Option_0,2022-09-20,11.897316445947222
Option_0,2022-09-21,12.270602901755998
Option_0,2022-09-22,13.102622590111165
Option_0,2022-09-23,12.243061740518096
Option_0,2022-09-24,12.40385600634474
Option_0,2022-09-25,11.158721619926277
Option_0,2022-09-26,11.777661044192854
Option_0,2022-09-27,10.539585505677282
Option_0,2022-09-28,10.813246539939412
Option_0,2022-09-29,12.705550411731892
Option_0,2022-09-30,12.997666785706798
Option_0,2022-10-01,11.623543311094528
Option_0,2022-10-02,11.114404881097391
Option_0,2022-10-03,12.020493486773995
Option_0,2022-10-04,11.608447502945516
Option_0,2022-10-05,12.317485570437734
Option_0,2022-10-06,12.58551638019475
Option_0,2022-10-07,11.979621618875854
Option_0,2022-10-08,11.403282847630434
Option_0,2022-10-09,10.01020514565134
Option_0,2022-10-10,10.746955272031752
Option_0,2022-10-11,10.754981296100086
Option_0,2022-10-12,11.533129440498989
Option_0,2022-10-13,13.613186042731403
Option_1,2022-09-16,26.270870837746358
Option_1,2022-09-17,25.553899829146683
Option_1,2022-09-18,25.116429549899998
Option_1,2022-09-19,25.21293607670058
Option_1,2022-09-20,25.10015841424471
Option_1,2022-09-21,25.03530563544561
Option_1,2022-09-22,24.64111991608533
Option_1,2022-09-23,23.287384897982495
Option_1,2022-09-24,21.41175608214934
Option_1,2022-09-25,21.857029610046773
Option_1,2022-09-26,21.011319365716673
Option_1,2022-09-27,22.684051690431918
Option_1,2022-09-28,20.186623688330975
Option_1,2022-09-29,20.762398620570465
Option_1,2022-09-30,19.31752719617063
Option_1,2022-10-01,19.88775200061603
Option_1,2022-10-02,21.778820076118034
Option_1,2022-10-03,20.244854565147612
Option_1,2022-10-04,19.839950952329932
Option_1,2022-10-05,20.77766228037057
Option_1,2022-10-06,20.717615981799806
Option_1,2022-10-07,20.129035787133084
Option_1,2022-10-08,19.417468575121692
Option_1,2022-10-09,17.723300479880656
Option_1,2022-10-10,18.77167406797286
Option_1,2022-10-11,18.811884583325376
Option_1,2022-10-12,20.993208508079995
Option_1,2022-10-13,18.661571810376184
Option_10,2022-09-16,1.9539514774923505
Option_10,2022-09-17,2.2087450553040573
Option_10,2022-09-18,2.322225379543887
Option_10,2022-09-19,2.624770524008075
Option_10,2022-09-20,2.5021901282521193
Option_10,2022-09-21,2.823066053594484
Option_10,2022-09-22,2.7680893168626453
Option_10,2022-09-23,2.5637245841276246
Option_10,2022-09-24,2.2280728285689655
Option_10,2022-09-25,2.217789385606171
Option_10,2022-09-26,2.0708600597625644
Option_10,2022-09-27,2.0256730854210576
Option_10,2022-09-28,2.2309346523855886
Option_10,2022-09-29,2.241924765284474
Option_10,2022-09-30,1.9438031129916922
Option_10,2022-10-01,1.8780787552023177
Option_10,2022-10-02,1.5947723505269518
Option_10,2022-10-03,2.0509860823204513
Option_10,2022-10-04,2.013232030166062
Option_10,2022-10-05,2.583999290061668
Option_10,2022-10-06,1.9966081649844776
Option_10,2022-10-07,2.1728145102152756
Option_10,2022-10-08,1.9606955448111734
Option_10,2022-10-09,1.7031240424150442
Option_10,2022-10-10,1.9013322531923134
