key,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,contribution_share,attribution_level
2022-09-10 00:00:00,441.0,547.5385935755285,206.87489292770107,106.53859357552852,0.015884725388793725,day
2022-09-11 00:00:00,525.0,537.4142450341088,194.0314080854228,12.414245034108859,0.01489854854119519,day
2022-09-12 00:00:00,501.0,553.0244962751642,172.5586373723512,52.024496275164154,0.013249778788198247,day
2022-09-13 00:00:00,639.0,559.7794619286631,235.3441096407528,-79.22053807133693,0.018070711726337972,day
2022-09-14 00:00:00,501.0,567.6454608538821,238.72522635396695,66.64546085388208,0.018330328104801247,day
2022-09-15 00:00:00,660.0,612.870983388221,285.4141131883936,-47.12901661177894,0.021915297433740183,day
2022-09-16 00:00:00,434.0,391.1253446316544,158.4968804400653,-42.87465536834557,0.012170057879622885,day
2022-09-17 00:00:00,326.0,384.01818362245285,142.51609297128414,58.018183622452824,0.010942985725792305,day
2022-09-18 00:00:00,440.0,384.0354994437175,137.10681167079252,-55.96450055628249,0.010527638330112563,day
2022-09-19 00:00:00,430.0,391.5060357495077,160.17345565501057,-38.493964250492304,0.012298792384357448,day
2022-09-20 00:00:00,386.0,385.5323751694998,150.29456920121973,-0.46762483050018977,0.011540249884372283,day
2022-09-21 00:00:00,354.0,388.79345076462624,188.80853205125422,34.79345076462624,0.014497514126779932,day
2022-09-22 00:00:00,542.0,416.8115684724285,251.17274414918904,-125.18843152757148,0.019286100935186845,day
2022-09-23 00:00:00,196.0,198.57433832203358,73.25260340649643,2.5743383220335874,0.005624643341969329,day
2022-09-24 00:00:00,237.0,193.091655849394,117.4730230339194,-43.90834415060601,0.009020073364520804,day
2022-09-25 00:00:00,267.0,188.369860881775,127.99690699790835,-78.63013911822499,0.009828141489297632,day
2022-09-26 00:00:00,217.0,190.4382790038006,86.00547531181923,-26.561720996199405,0.0066038625467150286,day
2022-09-27 00:00:00,158.0,186.7319301565634,77.25875266358908,28.731930156563408,0.0059322523510416695,day
2022-09-28 00:00:00,164.0,181.76300419756467,58.86720406842786,17.763004197564662,0.004520071806682959,day
2022-09-29 00:00:00,242.0,197.4828468945218,70.86422234594183,-44.51715310547819,0.005441253387133366,day
Option_0,1867.0,1523.992349051417,712.3252528933137,-343.00765094858303,0.054695332379786396,option
Option_1,4912.0,4998.796568575835,1318.7638088126573,86.79656857583583,0.101260238297693,option
Option_10,415.0,466.5376191416832,427.80999866542857,51.53761914168319,0.032849053121953735,option
Option_11,91.0,84.13665739157224,120.37021705598897,-6.863342608427758,0.009242532121053979,option
Option_12,1795.0,1495.0046796563527,833.7036249368011,-299.9953203436474,0.06401527488592443,option
Option_13,365.0,465.4368426713977,320.29441833151816,100.43684267139771,0.024593554136787748,option
Option_14,1855.0,1501.9860410519311,765.8591986178011,-353.01395894806893,0.058805894153511444,option
Option_15,1346.0,1105.8346595273529,580.1863100861132,-240.16534047264705,0.044549147939746785,option
Option_16,647.0,496.9838279131691,332.10394982808367,-150.01617208683092,0.025500339692726685,option
Option_17,2814.0,2401.8908649772616,795.0639433718968,-412.1091350227385,0.0610483574312121,option
Option_18,356.0,239.0918854500796,278.632568052546,-116.90811454992041,0.021394581842446577,option
Option_19,307.0,201.00289187583945,317.69183607630964,-105.99710812416055,0.024393716912266827,option
Option_2,590.0,487.16510003109903,344.1469034799111,-102.83489996890096,0.026425048384641776,option
Option_20,4938.0,5137.179742850069,1425.4666095221096,199.17974285006815,0.10945332864083669,option
Option_21,56.0,79.30526763212019,107.0888748283527,23.305267632120195,0.008222734739675648,option
Option_22,661.0,509.5052976131312,413.3598452443083,-151.49470238686885,0.031739509495503845,option
Option_23,367.0,405.0742620061903,372.30142509773697,38.07426200619029,0.028586871107654947,option
Option_3,2815.0,2444.236772883334,801.4863367465747,-370.76322711666563,0.06154149583796511,option
Option_4,421.0,329.7005728432449,343.52567103159834,-91.29942715675509,0.02637734754137171,option
Option_5,2589.0,2524.3799433795148,939.4376999708011,-64.6200566204854,0.07213398239259211,option
Option_6,1266.0,978.6634999209953,607.8453060397105,-287.3365000790048,0.046672922115698616,option
Option_7,675.0,532.3940513593675,400.55696287642775,-142.6059486406325,0.030756450276858662,option
Option_8,297.0,213.4130868813056,280.46686034839246,-83.58691311869441,0.021535426528768584,option
Option_9,199.0,159.5941872818273,185.0231951908433,-39.40581271817271,0.014206860023322727,option
Item_0,5517.0,4520.983069759701,2311.888076447916,-996.0169302402993,0.17751650141922226,item
Item_1,9850.0,10135.976311425904,2744.230418334767,285.976311425904,0.2107135669385297,item
Item_10,1147.0,1337.0487238192711,1120.4058420946837,190.04872381927117,0.08602947836639643,item
Item_11,147.0,163.44192502369245,227.4590918843417,16.441925023692438,0.017465266860729627,item
Item_2,1898.0,1493.6542255573993,1089.610698552303,-404.3457744426007,0.0836648975728723,item
Item_3,5629.0,4846.127637860596,1596.5502801184716,-782.8723621394041,0.12258985326917722,item
Item_4,777.0,568.7924582933246,622.1582390841444,-208.2075417066755,0.047771929383818294,item
Item_5,2589.0,2524.3799433795148,939.4376999708011,-64.6200566204854,0.07213398239259211,item
Item_6,2612.0,2084.4981594483484,1188.0316161258236,-527.5018405516519,0.0912220700554454,item
Item_7,675.0,532.3940513593675,400.55696287642775,-142.6059486406325,0.030756450276858662,item
Item_8,604.0,414.41597875714507,598.158696424702,-189.58402124285496,0.04592914344103541,item
Item_9,199.0,159.5941872818273,185.0231951908433,-39.40581271817271,0.014206860023322727,item
3,13586.0,13997.40497862469,4804.073960400251,411.40497862468976,0.3688770276975182,cate2
4,604.0,414.41597875714507,598.158696424702,-189.58402124285496,0.04592914344103541,cate2
5,1123.0,891.8285705988442,1034.6405261593293,-231.17142940115576,0.07944405626787064,cate2
6,16331.0,13477.65714398541,6586.637634120942,-2853.3428560145885,0.5057497725935758,cate2
