origin,split,model,horizon,score,n_rows,actual_sum
2022-04-28,selection,ensemble_selected,21,0.6220702655395455,24.0,59.0
2022-04-28,selection,ensemble_selected,22,0.43930947797398234,24.0,53.0
2022-04-28,selection,ensemble_selected,23,0.47578483009617245,24.0,54.0
2022-04-28,selection,ensemble_selected,24,0.4776822268951899,24.0,81.0
2022-04-28,selection,ensemble_selected,25,0.5982574275096597,24.0,56.0
2022-04-28,selection,ensemble_selected,26,0.5607791482022252,24.0,65.0
2022-04-28,selection,ensemble_selected,27,0.4639063595395833,24.0,76.0
2022-04-28,selection,ensemble_selected,28,0.49824735466253306,24.0,70.0
2022-04-28,selection,etr,1,0.2610965666278166,24.0,30.0
2022-04-28,selection,etr,2,0.40766870025550556,24.0,36.0
2022-04-28,selection,etr,3,0.21656693013400333,24.0,41.0
2022-04-28,selection,etr,4,0.34377984593944433,24.0,28.0
2022-04-28,selection,etr,5,0.334212275764359,24.0,30.0
2022-04-28,selection,etr,6,-0.38907334728763354,24.0,21.0
2022-04-28,selection,etr,7,0.22937285479277655,24.0,32.0
2022-04-28,selection,etr,8,0.4565518567970491,24.0,65.0
2022-04-28,selection,etr,9,0.6606621822670001,24.0,48.0
2022-04-28,selection,etr,10,0.5413417934278322,24.0,66.0
2022-04-28,selection,etr,11,0.2961008563196063,24.0,30.0
2022-04-28,selection,etr,12,0.5890843315843315,24.0,37.0
2022-04-28,selection,etr,13,0.42593710291901066,24.0,38.0
2022-04-28,selection,etr,14,0.4164743757803352,24.0,43.0
2022-04-28,selection,etr,15,0.6023376591395209,24.0,47.0
2022-04-28,selection,etr,16,0.6233420824137735,24.0,34.0
2022-04-28,selection,etr,17,0.6385128571066074,24.0,37.0
2022-04-28,selection,etr,18,0.5128137674004606,24.0,31.0
2022-04-28,selection,etr,19,0.603808274025908,24.0,56.0
2022-04-28,selection,etr,20,0.5398910160790122,24.0,63.0
2022-04-28,selection,etr,21,0.6220702655395455,24.0,59.0
2022-04-28,selection,etr,22,0.43930947797398234,24.0,53.0
2022-04-28,selection,etr,23,0.47578483009617245,24.0,54.0
2022-04-28,selection,etr,24,0.4776822268951899,24.0,81.0
2022-04-28,selection,etr,25,0.5982574275096597,24.0,56.0
2022-04-28,selection,etr,26,0.5607791482022252,24.0,65.0
2022-04-28,selection,etr,27,0.4639063595395833,24.0,76.0
2022-04-28,selection,etr,28,0.49824735466253306,24.0,70.0
2022-04-28,selection,item_topdown,1,0.42902870003579197,24.0,30.0
2022-04-28,selection,item_topdown,2,0.49431661722144304,24.0,36.0
2022-04-28,selection,item_topdown,3,0.35768631062533823,24.0,41.0
2022-04-28,selection,item_topdown,4,0.5623950403653148,24.0,28.0
2022-04-28,selection,item_topdown,5,0.540265813500025,24.0,30.0
2022-04-28,selection,item_topdown,6,-0.05338274771057146,24.0,21.0
2022-04-28,selection,item_topdown,7,0.47335572227504713,24.0,32.0
2022-04-28,selection,item_topdown,8,0.35020252480997827,24.0,65.0
2022-04-28,selection,item_topdown,9,0.40343368374947963,24.0,48.0
2022-04-28,selection,item_topdown,10,0.38428234572411385,24.0,66.0
2022-04-28,selection,item_topdown,11,0.36864525457762237,24.0,30.0
2022-04-28,selection,item_topdown,12,0.5373440322482849,24.0,37.0
2022-04-28,selection,item_topdown,13,0.5234581257595154,24.0,38.0
2022-04-28,selection,item_topdown,14,0.46844304864816827,24.0,43.0
2022-04-28,selection,item_topdown,15,0.5239084264541464,24.0,47.0
2022-04-28,selection,item_topdown,16,0.46084948282973304,24.0,34.0
2022-04-28,selection,item_topdown,17,0.4828038671928721,24.0,37.0
2022-04-28,selection,item_topdown,18,0.652789754334162,24.0,31.0
2022-04-28,selection,item_topdown,19,0.4107793054738698,24.0,56.0
2022-04-28,selection,item_topdown,20,0.439628734017003,24.0,63.0
2022-04-28,selection,item_topdown,21,0.5622600996219089,24.0,59.0
2022-04-28,selection,item_topdown,22,0.3041761905112985,24.0,53.0
2022-04-28,selection,item_topdown,23,0.3842714450798547,24.0,54.0
2022-04-28,selection,item_topdown,24,0.28218665280480076,24.0,81.0
2022-04-28,selection,item_topdown,25,0.4488074673272965,24.0,56.0
2022-04-28,selection,item_topdown,26,0.35313901618577875,24.0,65.0
2022-04-28,selection,item_topdown,27,0.4120812707599432,24.0,76.0
2022-04-28,selection,item_topdown,28,0.43363683540498216,24.0,70.0
2022-04-28,selection,lgbm,1,0.3682576102793566,24.0,30.0
2022-04-28,selection,lgbm,2,0.4741641962783327,24.0,36.0
2022-04-28,selection,lgbm,3,0.36190247463664627,24.0,41.0
2022-04-28,selection,lgbm,4,0.42101519716835656,24.0,28.0
2022-04-28,selection,lgbm,5,0.37174286443958443,24.0,30.0
2022-04-28,selection,lgbm,6,0.09535655335516377,24.0,21.0
2022-04-28,selection,lgbm,7,0.48751754998846775,24.0,32.0
2022-04-28,selection,lgbm,8,0.32066893878389185,24.0,65.0
2022-04-28,selection,lgbm,9,0.47759426066095007,24.0,48.0
2022-04-28,selection,lgbm,10,0.45826834473239797,24.0,66.0
2022-04-28,selection,lgbm,11,0.1582425195850027,24.0,30.0
2022-04-28,selection,lgbm,12,0.5595906018500009,24.0,37.0
2022-04-28,selection,lgbm,13,0.5501213657024917,24.0,38.0
2022-04-28,selection,lgbm,14,0.4024881272292435,24.0,43.0
2022-04-28,selection,lgbm,15,0.5444522569882736,24.0,47.0
2022-04-28,selection,lgbm,16,0.479996087643426,24.0,34.0
2022-04-28,selection,lgbm,17,0.4468935507653051,24.0,37.0
2022-04-28,selection,lgbm,18,0.6841177235934273,24.0,31.0
2022-04-28,selection,lgbm,19,0.4707523851370622,24.0,56.0
2022-04-28,selection,lgbm,20,0.41916988116593734,24.0,63.0
2022-04-28,selection,lgbm,21,0.5017508357502192,24.0,59.0
2022-04-28,selection,lgbm,22,0.3575071715835097,24.0,53.0
2022-04-28,selection,lgbm,23,0.4737475409316819,24.0,54.0
2022-04-28,selection,lgbm,24,0.2601128100887267,24.0,81.0
2022-04-28,selection,lgbm,25,0.5597878719043268,24.0,56.0
2022-04-28,selection,lgbm,26,0.40531896421110486,24.0,65.0
2022-04-28,selection,lgbm,27,0.30011143645353944,24.0,76.0
2022-04-28,selection,lgbm,28,0.30325725270812426,24.0,70.0
2022-04-28,selection,wbaseline,1,0.38893722714179,24.0,30.0
2022-04-28,selection,wbaseline,2,0.4669056929690897,24.0,36.0
2022-04-28,selection,wbaseline,3,0.39541397787569577,24.0,41.0
2022-04-28,selection,wbaseline,4,0.5901003132542184,24.0,28.0
2022-04-28,selection,wbaseline,5,0.46609007540199304,24.0,30.0
2022-04-28,selection,wbaseline,6,0.0008500790284817761,24.0,21.0
2022-04-28,selection,wbaseline,7,0.49464432174172335,24.0,32.0
2022-04-28,selection,wbaseline,8,0.3297594347530869,24.0,65.0
2022-04-28,selection,wbaseline,9,0.37258227163288393,24.0,48.0
2022-04-28,selection,wbaseline,10,0.39105994653499143,24.0,66.0
2022-04-28,selection,wbaseline,11,0.4064423282568249,24.0,30.0
2022-04-28,selection,wbaseline,12,0.3630460673379214,24.0,37.0
2022-04-28,selection,wbaseline,13,0.5218902647887589,24.0,38.0
2022-04-28,selection,wbaseline,14,0.3019490942909863,24.0,43.0
2022-04-28,selection,wbaseline,15,0.4824440417391692,24.0,47.0
2022-04-28,selection,wbaseline,16,0.3724659480222418,24.0,34.0
2022-04-28,selection,wbaseline,17,0.39981926096199716,24.0,37.0
2022-04-28,selection,wbaseline,18,0.6944931009148289,24.0,31.0
2022-04-28,selection,wbaseline,19,0.34872328070137043,24.0,56.0
2022-04-28,selection,wbaseline,20,0.40910682120005387,24.0,63.0
2022-04-28,selection,wbaseline,21,0.5335890133616205,24.0,59.0
2022-04-28,selection,wbaseline,22,0.25749003233224715,24.0,53.0
2022-04-28,selection,wbaseline,23,0.3300524526864977,24.0,54.0
2022-04-28,selection,wbaseline,24,0.23174952895386314,24.0,81.0
2022-04-28,selection,wbaseline,25,0.420836900704021,24.0,56.0
2022-04-28,selection,wbaseline,26,0.26608955712122045,24.0,65.0
2022-04-28,selection,wbaseline,27,0.3581416183528423,24.0,76.0
2022-04-28,selection,wbaseline,28,0.40659559298880277,24.0,70.0
2022-05-05,selection,ensemble_bucket_selected,1,0.3043971836755913,24.0,65.0
2022-05-05,selection,ensemble_bucket_selected,2,0.4708796003169006,24.0,48.0
2022-05-05,selection,ensemble_bucket_selected,3,0.4383121693410419,24.0,66.0
2022-05-05,selection,ensemble_bucket_selected,4,0.4547150516405123,24.0,30.0
2022-05-05,selection,ensemble_bucket_selected,5,0.5806003719540546,24.0,37.0
2022-05-05,selection,ensemble_bucket_selected,6,0.5235213147331549,24.0,38.0
2022-05-05,selection,ensemble_bucket_selected,7,0.4301626476228707,24.0,43.0
2022-05-05,selection,ensemble_bucket_selected,8,0.5498004403988448,24.0,47.0
2022-05-05,selection,ensemble_bucket_selected,9,0.659429145541278,24.0,34.0
2022-05-05,selection,ensemble_bucket_selected,10,0.6361110776735774,24.0,37.0
2022-05-05,selection,ensemble_bucket_selected,11,0.6162635639450154,24.0,31.0
2022-05-05,selection,ensemble_bucket_selected,12,0.5877815523183828,24.0,56.0
2022-05-05,selection,ensemble_bucket_selected,13,0.4965065627714437,24.0,63.0
2022-05-05,selection,ensemble_bucket_selected,14,0.5416051887926887,24.0,59.0
2022-05-05,selection,ensemble_bucket_selected,15,0.44504996174532824,24.0,53.0
2022-05-05,selection,ensemble_bucket_selected,16,0.45462868769160986,24.0,54.0
2022-05-05,selection,ensemble_bucket_selected,17,0.45804775676355514,24.0,81.0
2022-05-05,selection,ensemble_bucket_selected,18,0.5918171603181944,24.0,56.0
2022-05-05,selection,ensemble_bucket_selected,19,0.5325251943615263,24.0,65.0
2022-05-05,selection,ensemble_bucket_selected,20,0.43513369554721465,24.0,76.0
2022-05-05,selection,ensemble_bucket_selected,21,0.41954826238123927,24.0,70.0
2022-05-05,selection,ensemble_bucket_selected,22,0.4741652240270437,24.0,63.0
2022-05-05,selection,ensemble_bucket_selected,23,0.46974036736055963,24.0,52.0
2022-05-05,selection,ensemble_bucket_selected,24,0.6742695707070706,24.0,40.0
2022-05-05,selection,ensemble_bucket_selected,25,0.46533166635485196,24.0,62.0
2022-05-05,selection,ensemble_bucket_selected,26,0.5611556865289897,24.0,65.0
2022-05-05,selection,ensemble_bucket_selected,27,0.20234345031474094,24.0,246.0
2022-05-05,selection,ensemble_bucket_selected,28,0.23003366465811648,24.0,228.0
2022-05-05,selection,ensemble_selected,1,0.2952115946731331,24.0,65.0
2022-05-05,selection,ensemble_selected,2,0.5256752017754622,24.0,48.0
2022-05-05,selection,ensemble_selected,3,0.4596906565656566,24.0,66.0
2022-05-05,selection,ensemble_selected,4,0.47938810841935836,24.0,30.0
2022-05-05,selection,ensemble_selected,5,0.5936336311336312,24.0,37.0
2022-05-05,selection,ensemble_selected,6,0.5235641858750413,24.0,38.0
2022-05-05,selection,ensemble_selected,7,0.4033162802421525,24.0,43.0
2022-05-05,selection,ensemble_selected,8,0.5498004403988448,24.0,47.0
2022-05-05,selection,ensemble_selected,9,0.659429145541278,24.0,34.0
2022-05-05,selection,ensemble_selected,10,0.6361110776735774,24.0,37.0
2022-05-05,selection,ensemble_selected,11,0.6162635639450154,24.0,31.0
2022-05-05,selection,ensemble_selected,12,0.5877815523183828,24.0,56.0
2022-05-05,selection,ensemble_selected,13,0.4965065627714437,24.0,63.0
2022-05-05,selection,ensemble_selected,14,0.5416051887926887,24.0,59.0
2022-05-05,selection,ensemble_selected,15,0.4499746045795573,24.0,53.0
2022-05-05,selection,ensemble_selected,16,0.44557742347672913,24.0,54.0
2022-05-05,selection,ensemble_selected,17,0.47555233346900017,24.0,81.0
2022-05-05,selection,ensemble_selected,18,0.6097447146107859,24.0,56.0
2022-05-05,selection,ensemble_selected,19,0.5358127184425261,24.0,65.0
2022-05-05,selection,ensemble_selected,20,0.44357249334399246,24.0,76.0
2022-05-05,selection,ensemble_selected,21,0.43264383136704565,24.0,70.0
2022-05-05,selection,ensemble_selected,22,0.4741652240270437,24.0,63.0
2022-05-05,selection,ensemble_selected,23,0.46974036736055963,24.0,52.0
2022-05-05,selection,ensemble_selected,24,0.6742695707070706,24.0,40.0
2022-05-05,selection,ensemble_selected,25,0.46533166635485196,24.0,62.0
2022-05-05,selection,ensemble_selected,26,0.5611556865289897,24.0,65.0
2022-05-05,selection,ensemble_selected,27,0.20234345031474094,24.0,246.0
2022-05-05,selection,ensemble_selected,28,0.23003366465811648,24.0,228.0
2022-05-05,selection,etr,1,0.2952115946731331,24.0,65.0
2022-05-05,selection,etr,2,0.5256752017754622,24.0,48.0
2022-05-05,selection,etr,3,0.4596906565656566,24.0,66.0
2022-05-05,selection,etr,4,0.47938810841935836,24.0,30.0
2022-05-05,selection,etr,5,0.5936336311336312,24.0,37.0
2022-05-05,selection,etr,6,0.5235641858750413,24.0,38.0
2022-05-05,selection,etr,7,0.4033162802421525,24.0,43.0
2022-05-05,selection,etr,8,0.5498004403988448,24.0,47.0
2022-05-05,selection,etr,9,0.659429145541278,24.0,34.0
2022-05-05,selection,etr,10,0.6361110776735774,24.0,37.0
2022-05-05,selection,etr,11,0.6162635639450154,24.0,31.0
2022-05-05,selection,etr,12,0.5877815523183828,24.0,56.0
2022-05-05,selection,etr,13,0.4965065627714437,24.0,63.0
2022-05-05,selection,etr,14,0.5416051887926887,24.0,59.0
2022-05-05,selection,etr,15,0.4499746045795573,24.0,53.0
2022-05-05,selection,etr,16,0.44557742347672913,24.0,54.0
2022-05-05,selection,etr,17,0.47555233346900017,24.0,81.0
2022-05-05,selection,etr,18,0.6097447146107859,24.0,56.0
2022-05-05,selection,etr,19,0.5358127184425261,24.0,65.0
2022-05-05,selection,etr,20,0.44357249334399246,24.0,76.0
2022-05-05,selection,etr,21,0.43264383136704565,24.0,70.0
2022-05-05,selection,etr,22,0.4741652240270437,24.0,63.0
2022-05-05,selection,etr,23,0.46974036736055963,24.0,52.0
2022-05-05,selection,etr,24,0.6742695707070706,24.0,40.0
2022-05-05,selection,etr,25,0.46533166635485196,24.0,62.0
2022-05-05,selection,etr,26,0.5611556865289897,24.0,65.0
2022-05-05,selection,etr,27,0.20234345031474094,24.0,246.0
2022-05-05,selection,etr,28,0.23003366465811648,24.0,228.0
2022-05-05,selection,item_topdown,1,0.3223057777423685,24.0,65.0
2022-05-05,selection,item_topdown,2,0.34302319691358996,24.0,48.0
2022-05-05,selection,item_topdown,3,0.3231967007734134,24.0,66.0
2022-05-05,selection,item_topdown,4,0.3629270938305116,24.0,30.0
2022-05-05,selection,item_topdown,5,0.4614850530944909,24.0,37.0
2022-05-05,selection,item_topdown,6,0.499089061346933,24.0,38.0
2022-05-05,selection,item_topdown,7,0.4811227621179069,24.0,43.0
2022-05-05,selection,item_topdown,8,0.4556456916033099,24.0,47.0
2022-05-05,selection,item_topdown,9,0.42008126196545525,24.0,34.0
2022-05-05,selection,item_topdown,10,0.4394075649667456,24.0,37.0
2022-05-05,selection,item_topdown,11,0.545086386394153,24.0,31.0
2022-05-05,selection,item_topdown,12,0.35521143870231403,24.0,56.0
2022-05-05,selection,item_topdown,13,0.3767194110114552,24.0,63.0
2022-05-05,selection,item_topdown,14,0.5280182407618619,24.0,59.0
2022-05-05,selection,item_topdown,15,0.3142756914141446,24.0,53.0
2022-05-05,selection,item_topdown,16,0.3465459068016446,24.0,54.0
2022-05-05,selection,item_topdown,17,0.25040698485433904,24.0,81.0
2022-05-05,selection,item_topdown,18,0.3904661320005419,24.0,56.0
2022-05-05,selection,item_topdown,19,0.32261177893135573,24.0,65.0
2022-05-05,selection,item_topdown,20,0.3592732179176049,24.0,76.0
2022-05-05,selection,item_topdown,21,0.3859227663457363,24.0,70.0
2022-05-05,selection,item_topdown,22,0.3340719724007531,24.0,63.0
2022-05-05,selection,item_topdown,23,0.26434982100137683,24.0,52.0
2022-05-05,selection,item_topdown,24,0.47606779019592904,24.0,40.0
2022-05-05,selection,item_topdown,25,0.3171924717656751,24.0,62.0
2022-05-05,selection,item_topdown,26,0.33822779856632246,24.0,65.0
2022-05-05,selection,item_topdown,27,0.1253351046949968,24.0,246.0
2022-05-05,selection,item_topdown,28,0.18330784443552078,24.0,228.0
2022-05-05,selection,lgbm,1,0.29413775032538014,24.0,65.0
2022-05-05,selection,lgbm,2,0.4818928126676023,24.0,48.0
2022-05-05,selection,lgbm,3,0.4429501498180891,24.0,66.0
2022-05-05,selection,lgbm,4,0.4200879771827488,24.0,30.0
2022-05-05,selection,lgbm,5,0.5535096534331844,24.0,37.0
2022-05-05,selection,lgbm,6,0.4902518919923752,24.0,38.0
2022-05-05,selection,lgbm,7,0.43064514941160226,24.0,43.0
2022-05-05,selection,lgbm,8,0.5101658941993422,24.0,47.0
2022-05-05,selection,lgbm,9,0.48064601404474677,24.0,34.0
2022-05-05,selection,lgbm,10,0.4814393929383394,24.0,37.0
2022-05-05,selection,lgbm,11,0.6151858210737682,24.0,31.0
2022-05-05,selection,lgbm,12,0.4518445278263929,24.0,56.0
2022-05-05,selection,lgbm,13,0.408273219587792,24.0,63.0
2022-05-05,selection,lgbm,14,0.4583356887616816,24.0,59.0
2022-05-05,selection,lgbm,15,0.4007098251972758,24.0,53.0
2022-05-05,selection,lgbm,16,0.44820112193299233,24.0,54.0
2022-05-05,selection,lgbm,17,0.2985067725889233,24.0,81.0
2022-05-05,selection,lgbm,18,0.421464684706761,24.0,56.0
2022-05-05,selection,lgbm,19,0.4118372264368031,24.0,65.0
2022-05-05,selection,lgbm,20,0.34872082142206695,24.0,76.0
2022-05-05,selection,lgbm,21,0.30168814150898066,24.0,70.0
2022-05-05,selection,lgbm,22,0.3486877482147379,24.0,63.0
2022-05-05,selection,lgbm,23,0.3107172424194124,24.0,52.0
2022-05-05,selection,lgbm,24,0.5872850829131865,24.0,40.0
2022-05-05,selection,lgbm,25,0.36486965295068186,24.0,62.0
2022-05-05,selection,lgbm,26,0.4451697659071025,24.0,65.0
2022-05-05,selection,lgbm,27,0.13501432922752354,24.0,246.0
2022-05-05,selection,lgbm,28,0.15165126416556093,24.0,228.0
2022-05-05,selection,wbaseline,1,0.2931308283900753,24.0,65.0
2022-05-05,selection,wbaseline,2,0.30517904832879156,24.0,48.0
2022-05-05,selection,wbaseline,3,0.3010044112067673,24.0,66.0
2022-05-05,selection,wbaseline,4,0.36184810832498904,24.0,30.0
2022-05-05,selection,wbaseline,5,0.32613462070859467,24.0,37.0
2022-05-05,selection,wbaseline,6,0.49131302914273145,24.0,38.0
2022-05-05,selection,wbaseline,7,0.36671638570339915,24.0,43.0
2022-05-05,selection,wbaseline,8,0.4200014135879822,24.0,47.0
2022-05-05,selection,wbaseline,9,0.37879326713977113,24.0,34.0
2022-05-05,selection,wbaseline,10,0.37489153670698533,24.0,37.0
2022-05-05,selection,wbaseline,11,0.5111974518087683,24.0,31.0
2022-05-05,selection,wbaseline,12,0.29849412198775316,24.0,56.0
2022-05-05,selection,wbaseline,13,0.33271207698797756,24.0,63.0
2022-05-05,selection,wbaseline,14,0.46906085107426543,24.0,59.0
2022-05-05,selection,wbaseline,15,0.3452913352337884,24.0,53.0
2022-05-05,selection,wbaseline,16,0.3084929842100768,24.0,54.0
2022-05-05,selection,wbaseline,17,0.22635184385300874,24.0,81.0
2022-05-05,selection,wbaseline,18,0.3518625737389783,24.0,56.0
2022-05-05,selection,wbaseline,19,0.2875248152112848,24.0,65.0
2022-05-05,selection,wbaseline,20,0.3048624126212223,24.0,76.0
2022-05-05,selection,wbaseline,21,0.34053005983353984,24.0,70.0
2022-05-05,selection,wbaseline,22,0.27795686929536184,24.0,63.0
2022-05-05,selection,wbaseline,23,0.21040600440227883,24.0,52.0
2022-05-05,selection,wbaseline,24,0.42182500678452295,24.0,40.0
2022-05-05,selection,wbaseline,25,0.30223361006737687,24.0,62.0
2022-05-05,selection,wbaseline,26,0.3123616085824795,24.0,65.0
2022-05-05,selection,wbaseline,27,0.10958597257510191,24.0,246.0
2022-05-05,selection,wbaseline,28,0.14685128598412273,24.0,228.0
2022-05-12,selection,ensemble_bucket_selected,1,0.5424940081126745,24.0,47.0
2022-05-12,selection,ensemble_bucket_selected,2,0.6774026913752078,24.0,34.0
2022-05-12,selection,ensemble_bucket_selected,3,0.7360642455879639,24.0,37.0
2022-05-12,selection,ensemble_bucket_selected,4,0.5447884457916434,24.0,31.0
2022-05-12,selection,ensemble_bucket_selected,5,0.5397985135425419,24.0,56.0
2022-05-12,selection,ensemble_bucket_selected,6,0.5469666732961902,24.0,63.0
2022-05-12,selection,ensemble_bucket_selected,7,0.5362189708327879,24.0,59.0
2022-05-12,selection,ensemble_bucket_selected,8,0.4114345084510178,24.0,53.0
2022-05-12,selection,ensemble_bucket_selected,9,0.5100540484249975,24.0,54.0
2022-05-12,selection,ensemble_bucket_selected,10,0.4499610146369407,24.0,81.0
2022-05-12,selection,ensemble_bucket_selected,11,0.6152588206271241,24.0,56.0
2022-05-12,selection,ensemble_bucket_selected,12,0.6333799393270547,24.0,65.0
2022-05-12,selection,ensemble_bucket_selected,13,0.5642091994306514,24.0,76.0
2022-05-12,selection,ensemble_bucket_selected,14,0.5629753102387028,24.0,70.0
2022-05-12,selection,ensemble_bucket_selected,15,0.4970504306964638,24.0,63.0
2022-05-12,selection,ensemble_bucket_selected,16,0.6031504471799718,24.0,52.0
2022-05-12,selection,ensemble_bucket_selected,17,0.5034591542032383,24.0,40.0
2022-05-12,selection,ensemble_bucket_selected,18,0.45298136619291335,24.0,62.0
2022-05-12,selection,ensemble_bucket_selected,19,0.4912789178791627,24.0,65.0
2022-05-12,selection,ensemble_bucket_selected,20,0.24444837827438345,24.0,246.0
2022-05-12,selection,ensemble_bucket_selected,21,0.2651501832828581,24.0,228.0
2022-05-12,selection,ensemble_bucket_selected,22,0.37235054261867523,24.0,162.0
2022-05-12,selection,ensemble_bucket_selected,23,0.48405865633209366,24.0,80.0
2022-05-12,selection,ensemble_bucket_selected,24,0.4069576803886699,24.0,48.0
2022-05-12,selection,ensemble_bucket_selected,25,0.38745558817073233,24.0,104.0
2022-05-12,selection,ensemble_bucket_selected,26,0.5707352790422845,24.0,91.0
2022-05-12,selection,ensemble_bucket_selected,27,0.6310015345598463,24.0,97.0
2022-05-12,selection,ensemble_bucket_selected,28,0.28908150748428535,24.0,63.0
2022-05-12,selection,ensemble_selected,1,0.5468033180865627,24.0,47.0
2022-05-12,selection,ensemble_selected,2,0.6766743176485823,24.0,34.0
2022-05-12,selection,ensemble_selected,3,0.7362623050123048,24.0,37.0
2022-05-12,selection,ensemble_selected,4,0.45199598420652587,24.0,31.0
2022-05-12,selection,ensemble_selected,5,0.5616886459982762,24.0,56.0
2022-05-12,selection,ensemble_selected,6,0.551644640173906,24.0,63.0
2022-05-12,selection,ensemble_selected,7,0.5355382035572713,24.0,59.0
2022-05-12,selection,ensemble_selected,8,0.4114345084510178,24.0,53.0
2022-05-12,selection,ensemble_selected,9,0.5100540484249975,24.0,54.0
2022-05-12,selection,ensemble_selected,10,0.4499610146369407,24.0,81.0
2022-05-12,selection,ensemble_selected,11,0.6152588206271241,24.0,56.0
2022-05-12,selection,ensemble_selected,12,0.6333799393270547,24.0,65.0
2022-05-12,selection,ensemble_selected,13,0.5642091994306514,24.0,76.0
2022-05-12,selection,ensemble_selected,14,0.5629753102387028,24.0,70.0
2022-05-12,selection,ensemble_selected,15,0.4957551076201871,24.0,63.0
2022-05-12,selection,ensemble_selected,16,0.6259642160723892,24.0,52.0
2022-05-12,selection,ensemble_selected,17,0.46874495816683337,24.0,40.0
2022-05-12,selection,ensemble_selected,18,0.44239011716330257,24.0,62.0
2022-05-12,selection,ensemble_selected,19,0.47610453826800003,24.0,65.0
2022-05-12,selection,ensemble_selected,20,0.2551001784932172,24.0,246.0
2022-05-12,selection,ensemble_selected,21,0.2728921459013291,24.0,228.0
2022-05-12,selection,ensemble_selected,22,0.37235054261867523,24.0,162.0
2022-05-12,selection,ensemble_selected,23,0.48405865633209366,24.0,80.0
2022-05-12,selection,ensemble_selected,24,0.4069576803886699,24.0,48.0
2022-05-12,selection,ensemble_selected,25,0.38745558817073233,24.0,104.0
2022-05-12,selection,ensemble_selected,26,0.5707352790422845,24.0,91.0
2022-05-12,selection,ensemble_selected,27,0.6310015345598463,24.0,97.0
2022-05-12,selection,ensemble_selected,28,0.28908150748428535,24.0,63.0
2022-05-12,selection,etr,1,0.5468033180865627,24.0,47.0
2022-05-12,selection,etr,2,0.6766743176485823,24.0,34.0
2022-05-12,selection,etr,3,0.7362623050123048,24.0,37.0
2022-05-12,selection,etr,4,0.45199598420652587,24.0,31.0
2022-05-12,selection,etr,5,0.5616886459982762,24.0,56.0
2022-05-12,selection,etr,6,0.551644640173906,24.0,63.0
2022-05-12,selection,etr,7,0.5355382035572713,24.0,59.0
2022-05-12,selection,etr,8,0.4114345084510178,24.0,53.0
2022-05-12,selection,etr,9,0.5100540484249975,24.0,54.0
2022-05-12,selection,etr,10,0.4499610146369407,24.0,81.0
2022-05-12,selection,etr,11,0.6152588206271241,24.0,56.0
2022-05-12,selection,etr,12,0.6333799393270547,24.0,65.0
2022-05-12,selection,etr,13,0.5642091994306514,24.0,76.0
2022-05-12,selection,etr,14,0.5629753102387028,24.0,70.0
2022-05-12,selection,etr,15,0.4957551076201871,24.0,63.0
2022-05-12,selection,etr,16,0.6259642160723892,24.0,52.0
2022-05-12,selection,etr,17,0.46874495816683337,24.0,40.0
2022-05-12,selection,etr,18,0.44239011716330257,24.0,62.0
2022-05-12,selection,etr,19,0.47610453826800003,24.0,65.0
2022-05-12,selection,etr,20,0.2551001784932172,24.0,246.0
2022-05-12,selection,etr,21,0.2728921459013291,24.0,228.0
2022-05-12,selection,etr,22,0.37235054261867523,24.0,162.0
2022-05-12,selection,etr,23,0.48405865633209366,24.0,80.0
2022-05-12,selection,etr,24,0.4069576803886699,24.0,48.0
2022-05-12,selection,etr,25,0.38745558817073233,24.0,104.0
2022-05-12,selection,etr,26,0.5707352790422845,24.0,91.0
2022-05-12,selection,etr,27,0.6310015345598463,24.0,97.0
2022-05-12,selection,etr,28,0.28908150748428535,24.0,63.0
2022-05-12,selection,item_topdown,1,0.532438951506935,24.0,47.0
2022-05-12,selection,item_topdown,2,0.5526859456748151,24.0,34.0
2022-05-12,selection,item_topdown,3,0.6230933121339061,24.0,37.0
2022-05-12,selection,item_topdown,4,0.5956969057692788,24.0,31.0
2022-05-12,selection,item_topdown,5,0.42231803099969384,24.0,56.0
2022-05-12,selection,item_topdown,6,0.4345746402440906,24.0,63.0
2022-05-12,selection,item_topdown,7,0.5191911667568446,24.0,59.0
2022-05-12,selection,item_topdown,8,0.2856448668016034,24.0,53.0
2022-05-12,selection,item_topdown,9,0.4171565893413944,24.0,54.0
2022-05-12,selection,item_topdown,10,0.31251187961199317,24.0,81.0
2022-05-12,selection,item_topdown,11,0.43836744042446385,24.0,56.0
2022-05-12,selection,item_topdown,12,0.4027538653773888,24.0,65.0
2022-05-12,selection,item_topdown,13,0.40931340934880683,24.0,76.0
2022-05-12,selection,item_topdown,14,0.47916604134526414,24.0,70.0
2022-05-12,selection,item_topdown,15,0.3719507264730231,24.0,63.0
2022-05-12,selection,item_topdown,16,0.34755384844943976,24.0,52.0
2022-05-12,selection,item_topdown,17,0.5820899204969209,24.0,40.0
2022-05-12,selection,item_topdown,18,0.3637951599656806,24.0,62.0
2022-05-12,selection,item_topdown,19,0.4000001266330896,24.0,65.0
2022-05-12,selection,item_topdown,20,0.14294180202510204,24.0,246.0
2022-05-12,selection,item_topdown,21,0.21156447857154684,24.0,228.0
2022-05-12,selection,item_topdown,22,0.2654152058814321,24.0,162.0
2022-05-12,selection,item_topdown,23,0.31692707483341065,24.0,80.0
