origin,split,model,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
2022-08-18,selection,hybrid_short_residual_beta_0.9,0.6294971868917796,5305.0,5007.202100884637,2164.4638678787487,-297.79789911536335,-0.05613532499818348,672.0
2022-08-18,selection,item_prophet,0.6401887423796582,5305.0,4863.03868564545,2084.9264420659356,-441.96131435455015,-0.08331033258332708,672.0
2022-08-18,selection,item_prophet_shape_0.30_level_light,0.6271210439315003,5305.0,5044.25076434254,2172.2997473561654,-260.7492356574604,-0.049151599558427975,672.0
2022-08-18,selection,item_prophet_shape_0.30_level_medium,0.6233514676925112,5305.0,5093.174781200637,2199.65233072293,-211.8252187993627,-0.03992935321382897,672.0
2022-08-18,selection,item_prophet_shape_0.30_level_off,0.6320448084957858,5305.0,4963.516491746923,2134.87847574919,-341.4835082530776,-0.06437012408163574,672.0
2022-08-18,selection,item_prophet_shape_0.30_level_strong,0.6205922882162487,5305.0,5128.373110128421,2219.7196352928486,-176.6268898715793,-0.033294418448931065,672.0
2022-08-18,selection,item_prophet_shape_0.45_level_light,0.6197888189299655,5305.0,5120.389888086459,2214.1171936221526,-184.61011191354086,-0.03479926709020563,672.0
2022-08-18,selection,item_prophet_shape_0.45_level_medium,0.6158495107439496,5305.0,5169.405050423052,2242.2497652056763,-135.59494957694764,-0.025559839694052337,672.0
2022-08-18,selection,item_prophet_shape_0.45_level_off,0.6246263407196319,5305.0,5038.560275171383,2177.395021849387,-266.43972482861676,-0.05022426481218035,672.0
2022-08-18,selection,item_prophet_shape_0.45_level_strong,0.6131816856474261,5305.0,5202.815603726093,2261.616027505381,-102.18439627390661,-0.01926190316190511,672.0
2022-08-18,selection,item_prophet_shape_0.60_level_light,0.6124162240848822,5305.0,5176.929681769141,2254.9779194798534,-128.07031823085921,-0.024141436047287315,672.0
2022-08-18,selection,item_prophet_shape_0.60_level_medium,0.6085412353078502,5305.0,5224.781840840455,2282.5812172841197,-80.21815915954559,-0.015121236410847425,672.0
2022-08-18,selection,item_prophet_shape_0.60_level_off,0.6170405888159715,5305.0,5095.195675872443,2219.596630901641,-209.8043241275575,-0.03954841171113242,672.0
2022-08-18,selection,item_prophet_shape_0.60_level_strong,0.6062605090316375,5305.0,5253.057705127629,2299.602915495684,-51.94229487237155,-0.009791196017412167,672.0
2022-08-25,holdout,bottomup_mix,0.5724691358024692,5427.0,5066.7325,2521.3075,-360.2674999999999,-0.06638428229224248,672.0
2022-08-25,holdout,cate2_mix,0.6171800886128467,5427.0,5066.7325,2290.0635170367364,-360.2675,-0.06638428229224248,672.0
2022-08-25,holdout,cate2_prophet,0.6467671765071197,5427.0,5233.717820868898,2100.643566910795,-193.2821791311011,-0.03561492152775034,672.0
2022-08-25,holdout,ensemble,0.6357013740695501,5427.0,5109.643494979702,2164.439187192022,-317.35650502029756,-0.05847733646955916,672.0
2022-08-25,holdout,ensemble_bias_global,0.6220940031124588,5427.0,5764.708654471278,2262.3101822079625,337.70865447127846,0.06222750220587405,672.0
2022-08-25,holdout,ensemble_bias_horizon,0.6176875563376054,5427.0,5770.038381768263,2285.733566657753,343.03838176826343,0.06320957836157425,672.0
2022-08-25,holdout,ensemble_bias_item,0.5993696261232468,5427.0,5855.802461529187,2388.7379222178733,428.80246152918687,0.07901279924989624,672.0
2022-08-25,holdout,ensemble_residual_beta_0.3,0.6371117348863429,5427.0,5156.442551617509,2158.8611811535993,-270.55744838249086,-0.04985396137506742,672.0
2022-08-25,holdout,ensemble_residual_beta_0.5,0.6376027756963375,5427.0,5187.64192270938,2157.580317420635,-239.35807729061997,-0.044105044645406294,672.0
2022-08-25,holdout,ensemble_residual_beta_0.7,0.6379469524127652,5427.0,5218.841293801251,2157.0964851234567,-208.1587061987487,-0.03835612791574511,672.0
2022-08-25,holdout,ensemble_residual_beta_0.9,0.6382094040004501,5427.0,5247.921398101653,2156.9914552710243,-179.07860189834707,-0.03299771547786016,672.0
2022-08-25,holdout,ensemble_shape_0.30_level_light,0.6265737403462879,5427.0,5399.996230679541,2225.070412034086,-27.003769320458588,-0.004975818927668802,672.0
2022-08-25,holdout,ensemble_shape_0.30_level_medium,0.6249120416113265,5427.0,5439.2914305686445,2236.075062460909,12.291430568644813,0.002264866513477946,672.0
2022-08-25,holdout,ensemble_shape_0.30_level_off,0.6279884927818675,5427.0,5334.456100427966,2214.249865225994,-92.54389957203456,-0.01705249669652378,672.0
2022-08-25,holdout,ensemble_shape_0.30_level_strong,0.6235720652242956,5427.0,5462.976909889752,2244.731866326686,35.97690988975181,0.0066292444978352325,672.0
2022-08-25,holdout,ensemble_shape_0.45_level_light,0.6159398112294889,5427.0,5504.719427545711,2286.0687134873942,77.71942754571063,0.014320882171680602,672.0
2022-08-25,holdout,ensemble_shape_0.45_level_medium,0.6145243138483767,5427.0,5538.105019890615,2295.326767266907,111.10501989061501,0.020472640481042016,672.0
2022-08-25,holdout,ensemble_shape_0.45_level_off,0.6174120300654293,5427.0,5442.508950203066,2275.423743569454,15.508950203065893,0.0028577391197836545,672.0
2022-08-25,holdout,ensemble_shape_0.45_level_strong,0.6131652847217176,5427.0,5561.571222607272,2303.9213812382895,134.5712226072717,0.02479661371057153,672.0
2022-08-25,holdout,ensemble_shape_0.60_level_light,0.6035896785697271,5427.0,5596.467072711218,2355.461168153106,169.46707271121747,0.031226657953052787,672.0
2022-08-25,holdout,ensemble_shape_0.60_level_medium,0.6021223737200917,5427.0,5629.987252051431,2364.9139258124014,202.98725205143035,0.037403215782463674,672.0
2022-08-25,holdout,ensemble_shape_0.60_level_off,0.6049412208792868,5427.0,5540.457210499151,2345.8112869920005,113.45721049915173,0.020906064215800945,672.0
2022-08-25,holdout,ensemble_shape_0.60_level_strong,0.6008358080569135,5427.0,5652.283772992042,2372.9933581681307,225.2837729920422,0.04151165892611797,672.0
2022-08-25,holdout,hybrid_short_residual_beta_0.5,0.6248409125099934,5427.0,5311.437823486314,2226.7669681216603,-115.56217651368512,-0.021293933391134164,672.0
2022-08-25,holdout,hybrid_short_residual_beta_0.7,0.6255043286741343,5427.0,5326.144677262169,2223.7959385536255,-100.85532273783119,-0.0185839916598178,672.0
2022-08-25,holdout,hybrid_short_residual_beta_0.9,0.6261283784556706,5427.0,5340.851531038023,2221.0385503439857,-86.1484689619775,-0.015874049928501475,672.0
2022-08-25,holdout,item_prophet,0.6276566747840271,5427.0,5104.178875561161,2201.4581820874355,-322.8211244388398,-0.059484268369051,672.0
2022-08-25,holdout,item_prophet_shape_0.30_level_light,0.6186621796775686,5427.0,5386.945966078207,2259.444798084007,-40.054033921792836,-0.00738051113355313,672.0
2022-08-25,holdout,item_prophet_shape_0.30_level_medium,0.6174866634199359,5427.0,5436.760642000686,2268.5058993394086,9.76064200068555,0.0017985336282818408,672.0
2022-08-25,holdout,item_prophet_shape_0.30_level_off,0.6177169283756584,5427.0,5305.132578758863,2260.296730748929,-121.8674212411367,-0.02245576215978196,672.0
2022-08-25,holdout,item_prophet_shape_0.30_level_strong,0.6165392230617202,5427.0,5466.473602059452,2275.504219689965,39.47360205945225,0.00727355851473231,672.0
2022-08-25,holdout,item_prophet_shape_0.45_level_light,0.6073819272796592,5427.0,5487.9181123424005,2323.0457696953154,60.918112342400065,0.011225006880854996,672.0
2022-08-25,holdout,item_prophet_shape_0.45_level_medium,0.6065198886324054,5427.0,5530.069440844319,2329.9604694064565,103.06944084431836,0.01899197362158068,672.0
2022-08-25,holdout,item_prophet_shape_0.45_level_off,0.6066976486137191,5427.0,5406.678572323868,2322.874047065199,-20.321427676132032,-0.0037445048233152815,672.0
2022-08-25,holdout,item_prophet_shape_0.45_level_strong,0.6056771607693375,5427.0,5559.741339488772,2336.23653581955,132.74133948877233,0.024459432373092376,672.0
2022-08-25,holdout,item_prophet_shape_0.60_level_light,0.5949011263850509,5427.0,5576.9373170971985,2392.209310329099,149.93731709719836,0.027628029684392548,672.0
2022-08-25,holdout,item_prophet_shape_0.60_level_medium,0.5940701926519817,5427.0,5619.03877702719,2398.8738759619832,192.03877702719052,0.03538580744927041,672.0
2022-08-25,holdout,item_prophet_shape_0.60_level_off,0.5941259281767113,5427.0,5499.2716642814485,2392.77769433321,72.27166428144861,0.013317056252339894,672.0
2022-08-25,holdout,item_prophet_shape_0.60_level_strong,0.5932742987993276,5427.0,5647.98320575976,2404.791779732377,220.9832057597602,0.040719219782524456,672.0
2022-09-01,holdout,bottomup_mix,0.543146420240445,5573.0,5275.592500000001,2775.8375,-297.40749999999997,-0.05336578144625874,672.0
2022-09-01,holdout,cate2_mix,0.5837046583821314,5573.0,5275.592500000001,2560.8135291463605,-297.4074999999998,-0.05336578144625871,672.0
2022-09-01,holdout,cate2_prophet,0.6428797444506588,5573.0,5393.610754124064,2236.697168765827,-179.3892458759353,-0.03218899082647323,672.0
