model,option_id,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
bottomup_mix,Option_0,0.588047670058918,1867.0,1296.635,773.715,-570.365,-0.30549812533476167,168.0
bottomup_mix,Option_1,0.6772419584690554,4912.0,5154.0975,1585.3875000000003,242.09750000000003,0.0492869503257329,168.0
bottomup_mix,Option_10,0.2620722891566265,415.0,484.2525,455.3975,69.2525,0.16687349397590362,168.0
bottomup_mix,Option_11,0.1984615384615385,91.0,58.7375,113.6175,-32.26249999999999,-0.3545329670329669,168.0
bottomup_mix,Option_12,0.5475111420612814,1795.0,1272.6575,815.5175,-522.3425,-0.29099860724233984,168.0
bottomup_mix,Option_13,0.33823972602739727,365.0,434.72,370.34000000000003,69.72,0.19101369863013698,168.0
bottomup_mix,Option_14,0.5454649595687332,1855.0,1305.5775,848.5625,-549.4225,-0.2961846361185984,168.0
bottomup_mix,Option_15,0.4635976968796434,1346.0,930.7525,745.0525,-415.2475,-0.3085048291233284,168.0
bottomup_mix,Option_16,0.4002125193199382,647.0,394.6875,391.1575,-252.31250000000003,-0.38997295208655336,168.0
bottomup_mix,Option_17,0.6304486496090974,2814.0,1929.2425,1039.9175,-884.7574999999999,-0.3144127576403696,168.0
bottomup_mix,Option_18,0.3366643258426967,356.0,275.49,321.53999999999996,-80.51,-0.22615168539325844,168.0
bottomup_mix,Option_19,0.28286644951140066,307.0,247.07,345.04499999999996,-59.93000000000001,-0.19521172638436485,168.0
bottomup_mix,Option_2,0.4064406779661017,590.0,381.885,376.04,-208.115,-0.35273728813559324,168.0
bottomup_mix,Option_20,0.6315213649250709,4938.0,5315.3324999999995,1819.5475000000001,377.33250000000004,0.0764140340218712,168.0
bottomup_mix,Option_21,0.13410714285714287,56.0,56.1375,94.3175,0.1375000000000064,0.002455357142857257,168.0
bottomup_mix,Option_22,0.36868003025718604,661.0,418.67999999999995,444.135,-242.32,-0.36659606656580934,168.0
bottomup_mix,Option_23,0.3360354223433243,367.0,394.3175,410.49750000000006,27.31750000000001,0.07443460490463218,168.0
bottomup_mix,Option_3,0.631025754884547,2815.0,1972.3225,1038.6625,-842.6775,-0.29935257548845473,168.0
bottomup_mix,Option_4,0.286834916864608,421.0,380.7925,405.3075,-40.207499999999996,-0.09550475059382423,168.0
bottomup_mix,Option_5,0.5104374275782155,2589.0,3135.0575,1267.4775,546.0575000000001,0.21091444573194287,168.0
bottomup_mix,Option_6,0.4837421011058451,1266.0,833.895,700.9599999999999,-432.105,-0.34131516587677724,168.0
bottomup_mix,Option_7,0.3688444444444444,675.0,480.1675,499.0775,-194.83249999999998,-0.2886407407407407,168.0
bottomup_mix,Option_8,0.3294276094276095,297.0,252.495,308.29499999999996,-44.505,-0.14984848484848487,168.0
bottomup_mix,Option_9,0.26951005025125624,199.0,153.70749999999998,203.63750000000002,-45.2925,-0.2276005025125628,168.0
cate2_mix,Option_0,0.6084397680076209,1867.0,1279.9969709184363,735.5901729002929,-587.0030290815637,-0.314409763835867,168.0
cate2_mix,Option_1,0.6994058057176513,4912.0,5140.888835598589,1476.518682314897,228.88883559858905,0.04659788998342611,168.0
cate2_mix,Option_10,0.30755265000770005,415.0,471.9209984933146,446.0500130495817,56.920998493314556,0.137159032514011,168.0
cate2_mix,Option_11,0.20633635766431663,91.0,59.341640245542806,112.78842315063719,-31.658359754457194,-0.34789406323579336,168.0
cate2_mix,Option_12,0.5655285876044495,1795.0,1246.4715379275178,784.7001923109135,-548.5284620724822,-0.30558688694845804,168.0
cate2_mix,Option_13,0.455148703707113,365.0,455.96609832790557,317.27673504174356,90.9660983279056,0.24922218719974137,168.0
