key,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,contribution_share,attribution_level
2022-07-15 00:00:00,153.0,142.10351213754245,63.3012093722064,-10.896487862457551,0.0048767546496801106,day
2022-07-16 00:00:00,109.0,134.38699730748075,53.738753577301644,25.386997307480744,0.004140058601963877,day
2022-07-17 00:00:00,85.0,133.0427679442274,72.938902940055,48.04276794422739,0.005619247050462493,day
2022-07-18 00:00:00,107.0,130.99693878532076,62.195257361828105,23.996938785320754,0.004791551591753961,day
2022-07-19 00:00:00,129.0,134.6619319364824,74.64972230878155,5.661931936482414,0.00575104937136512,day
2022-07-20 00:00:00,158.0,139.83656414933964,53.31102516756957,-18.16343585066038,0.0041071062060831585,day
2022-07-21 00:00:00,116.0,149.2761053551294,63.5347196170261,33.2761053551294,0.004894744387687745,day
2022-07-22 00:00:00,258.0,286.11429233945205,96.47812911995065,28.114292339452035,0.007432719997680478,day
2022-07-23 00:00:00,390.0,275.96257042166707,155.66951102920555,-114.03742957833293,0.011992851625650487,day
2022-07-24 00:00:00,234.0,271.6133588358984,153.635524674379,37.613358835898396,0.011836152369638461,day
2022-07-25 00:00:00,342.0,271.3403932812046,128.70891898288926,-70.65960671879536,0.009915795058738663,day
2022-07-26 00:00:00,304.0,284.93106717071964,90.6600700356911,-19.06893282928034,0.006984494016333996,day
2022-07-27 00:00:00,378.0,300.4291662653115,170.59261872553154,-77.57083373468848,0.013142534792330848,day
2022-07-28 00:00:00,308.0,313.6644952098784,119.20369499690648,5.664495209878387,0.009183508176234877,day
2022-07-29 00:00:00,477.0,464.1287512215275,186.22219138884375,-12.871248778472474,0.0143466443490716,day
2022-07-30 00:00:00,423.0,456.18247862759193,214.56144542670728,33.18247862759195,0.01652991367786104,day
2022-07-31 00:00:00,345.0,450.40446566794765,187.13990440132164,105.40446566794763,0.014417345386935792,day
2022-08-01 00:00:00,414.0,458.11645679430177,166.40401624567642,44.11645679430175,0.012819842906632628,day
2022-08-02 00:00:00,336.0,466.85719219596103,216.21581954791094,130.85719219596103,0.01665736743060771,day
2022-08-03 00:00:00,441.0,500.9266604280886,164.08019048439624,59.92666042808858,0.012640814287767957,day
2022-08-04 00:00:00,516.0,519.9706881396847,141.22841762840926,3.9706881396847264,0.010880303064773864,day
2022-08-05 00:00:00,736.0,667.828449598831,214.81453318739705,-68.17155040116906,0.016549411676808637,day
2022-08-06 00:00:00,744.0,656.1388749804332,303.18189870117055,-87.86112501956683,0.02335727466905175,day
2022-08-07 00:00:00,724.0,638.2003200504495,220.8809974450802,-85.79967994955051,0.01701677490839903,day
2022-08-08 00:00:00,552.0,652.6576436401708,200.5501072494403,100.65764364017078,0.015450473659543967,day
2022-08-09 00:00:00,1040.0,660.2583854127796,437.2453140097047,-379.7416145872204,0.03368558261833005,day
2022-08-10 00:00:00,660.0,701.964395377009,181.39444207076988,41.96439537700899,0.013974712293303578,day
2022-08-11 00:00:00,584.0,727.1016808204116,269.88795982848217,143.10168082041164,0.020792294113169376,day
2022-08-12 00:00:00,788.0,641.298931649626,285.27462076976167,-146.7010683503741,0.021977689637719695,day
2022-08-13 00:00:00,736.0,621.5326582484979,331.03135143618823,-114.46734175150215,0.025502809477367373,day
2022-08-14 00:00:00,636.0,593.4784722083328,368.86224531615034,-42.52152779166715,0.028417319159889563,day
2022-08-15 00:00:00,732.0,605.5558833546082,354.21240088393944,-126.44411664539174,0.027288688322336503,day
2022-08-16 00:00:00,768.0,613.9434641467296,326.6018878434526,-154.05653585327036,0.02516156153936278,day
2022-08-17 00:00:00,680.0,647.191522915738,304.0312501358767,-32.80847708426204,0.023422709099128126,day
2022-08-18 00:00:00,744.0,664.1403567506685,278.07532072899306,-79.85964324933155,0.0214230522098339,day
2022-08-19 00:00:00,724.0,635.1570397286833,336.21806735420626,-88.8429602713167,0.02590239648716738,day
2022-08-20 00:00:00,668.0,632.2246471597936,307.9621228651469,-35.775352840206445,0.02372554536481543,day
2022-08-21 00:00:00,848.0,588.852667870938,361.9476422143175,-259.14733212906197,0.027884614916763972,day
2022-08-22 00:00:00,900.0,603.8430862596762,501.10264033844146,-296.1569137403238,0.038605180777327316,day
2022-08-23 00:00:00,716.0,612.4784941869258,308.86480713426323,-103.52150581307421,0.023795088581292097,day
2022-08-24 00:00:00,724.0,634.5520547509752,389.00380445128934,-89.44794524902476,0.029969034255671347,day
2022-08-25 00:00:00,756.0,655.1011550420485,275.1464018058291,-100.8988449579515,0.021197406931983218,day
2022-08-26 00:00:00,600.0,447.58803658247643,218.5409966525477,-152.41196341752357,0.0168365001575939,day
2022-08-27 00:00:00,570.0,437.13661075487045,307.93875265782697,-132.86338924512958,0.023723744913159896,day
2022-08-28 00:00:00,549.0,409.5873632531395,249.8641479430629,-139.4126367468605,0.0192496503203414,day
2022-08-29 00:00:00,612.0,421.11644181996974,310.28128273276803,-190.8835581800303,0.02390421452105968,day
2022-08-30 00:00:00,615.0,426.51642239011693,248.84834424424713,-188.48357760988307,0.019171392330320485,day
2022-08-31 00:00:00,438.0,444.68668556301975,206.6568579323553,6.686685563019754,0.015920940576095787,day
2022-09-01 00:00:00,621.0,471.59153406380267,268.5532577471454,-149.40846593619733,0.020689468043246693,day
2022-09-02 00:00:00,406.0,277.09443797832523,215.87557546995856,-128.90556202167477,0.01663115486838913,day
2022-09-03 00:00:00,288.0,273.6754009588,188.12533771358434,-14.324599041199983,0.01449326362823304,day
2022-09-04 00:00:00,476.0,259.807208402895,241.2107797147984,-216.192791597105,0.01858299080212512,day
2022-09-05 00:00:00,380.0,261.98773149530547,175.14277214794367,-118.01226850469452,0.013493080731019489,day
2022-09-06 00:00:00,306.0,284.0800112186064,190.5043838607953,-21.919988781393634,0.01467654645134619,day
2022-09-07 00:00:00,434.0,281.2666792878813,256.3756375400678,-152.73332071211874,0.01975129851132336,day
2022-09-08 00:00:00,410.0,295.81838274109833,205.99200195627986,-114.18161725890164,0.01586971976207265,day
2022-09-09 00:00:00,197.0,183.65265944157792,73.48534199474882,-13.347340558422088,0.005661344969715121,day
2022-09-10 00:00:00,147.0,182.72439756654785,68.33314272766088,35.72439756654786,0.005264417138777319,day
2022-09-11 00:00:00,175.0,175.68384919675958,58.417122902452775,0.6838491967595859,0.004500482353510226,day
2022-09-12 00:00:00,167.0,180.74045949876682,54.78826839950936,13.740459498766834,0.004220913712630323,day
2022-09-13 00:00:00,213.0,187.0720730258508,78.3433738259777,-25.927926974149198,0.0060356100043993015,day
2022-09-14 00:00:00,167.0,190.2138214833339,78.25487640450898,23.213821483333916,0.006028792121835722,day
2022-09-15 00:00:00,220.0,203.29392511741517,93.89941140869173,-16.70607488258482,0.007234054384285167,day
Option_0,1522.0,1016.0572671010489,703.445584145666,-505.9427328989511,0.054193775400214673,option
Option_1,5134.0,5244.298076654328,1326.3429261099902,110.29807665432813,0.10218207671111613,option
Option_10,490.0,452.002536649714,410.88098448414604,-37.99746335028601,0.031654462393699415,option
Option_11,62.0,62.417567375841315,88.81854869860899,0.4175673758413181,0.006842622354920787,option
Option_12,1505.0,1044.6083664355547,814.9093670569353,-460.39163356444544,0.06278099714486174,option
Option_13,408.0,514.384767678732,360.9579823164796,106.38476767873205,0.027808371057345672,option
Option_14,1540.0,1092.7059064511,804.2212779412796,-447.29409354890004,0.061957581781902575,option
Option_15,1078.0,801.0380798599838,568.6801431509117,-276.96192014001616,0.043811383065133595,option
Option_16,503.0,353.73641292823663,297.3632934146477,-149.26358707176337,0.022909006608028536,option
Option_17,2258.0,1763.051293806246,833.1147897647526,-494.9487061937542,0.0641835513886156,option
Option_18,311.0,248.715903234263,242.67268371862488,-62.28409676573699,0.01869561656739489,option
Option_19,282.0,167.9206597017626,299.5902384061674,-114.0793402982374,0.023080571487273063,option
Option_2,459.0,311.03491931956614,308.6486301678968,-147.96508068043383,0.023778434207128683,option
Option_20,5295.0,5326.67554507236,1411.5888475518634,31.675545072360737,0.10874946219839011,option
Option_21,44.0,67.02530455719042,87.7749948692335,23.025304557190424,0.006762226481918193,option
Option_22,515.0,344.8292786015518,348.8935492604793,-170.17072139844822,0.026878921516253068,option
Option_23,395.0,416.50902707077825,371.40498305092717,21.50902707077825,0.028613212859140664,option
Option_3,2299.0,1795.1144426621183,935.7518032787018,-503.8855573378817,0.07209075470822866,option
Option_4,417.0,309.4419263519546,298.1415495809643,-107.5580736480454,0.022968963825518805,option
Option_5,2935.0,3253.5056946819864,1099.9949725714694,318.5056946819863,0.08474412495929348,option
Option_6,1012.0,721.8458334961485,533.8459195097644,-290.15416650385146,0.041127738253371904,option
Option_7,564.0,443.8170159142391,403.3082982458122,-120.18298408576089,0.03107105911926564,option
Option_8,271.0,169.11620333505746,257.5023051304193,-101.88379666494255,0.019838097507177976,option
Option_9,175.0,113.92914126888056,172.33785235367847,-61.07085873111945,0.013276988403806091,option
Item_0,4567.0,3153.3715399877033,2322.576229143881,-1413.6284600122965,0.178932354326979,item
Item_1,10429.0,10570.973621726689,2737.9317736618536,141.97362172668886,0.21093153890950625,item
Item_10,1293.0,1382.8963313992242,1143.2439498515528,89.8963313992243,0.08807604631018574,item
Item_11,106.0,129.44287193303174,176.5935435678425,23.44287193303174,0.013604848836838981,item
Item_2,1477.0,1009.6006108493546,954.9054728430237,-467.39938915064545,0.07356636233141028,item
Item_3,4557.0,3558.1657364683642,1768.8665930434545,-998.8342635316359,0.13627430609684427,item
Item_4,728.0,558.1578295862176,540.8142332995892,-169.84217041378238,0.0416645803929137,item
Item_5,2935.0,3253.5056946819864,1099.9949725714694,318.5056946819863,0.08474412495929348,item
Item_6,2090.0,1522.8839133561323,1102.526062660676,-567.1160866438677,0.08493912131850549,item
Item_7,564.0,443.8170159142391,403.3082982458122,-120.18298408576089,0.03107105911926564,item
Item_8,553.0,337.0368630368201,557.0925435365866,-215.96313696317995,0.042918668994451036,item
Item_9,175.0,113.92914126888056,172.33785235367847,-61.07085873111945,0.013276988403806091,item
3,14657.0,15207.3756478079,4981.170696084876,550.3756478078994,0.3837517101789855,cate2
4,553.0,337.0368630368201,557.0925435365866,-215.96313696317995,0.042918668994451036,cate2
5,1009.0,801.5298427881299,889.7456292211101,-207.4701572118701,0.06854641763355876,cate2
6,13255.0,9687.838816575793,6552.182655936847,-3567.1611834242062,0.5047832031930046,cate2
