model,horizon,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
cate2_mix,16,0.5364287471809186,995.0,992.375,494.75250960260985,-2.6249999999999716,-0.0026381909547738406,144.0
cate2_mix,17,0.6132556110012819,1187.0,889.7900000000001,506.1399560690618,-297.21,-0.25038753159224936,144.0
cate2_mix,18,0.5918489285481461,1184.0,970.915,526.3249177633993,-213.08499999999995,-0.17997043918918915,144.0
cate2_mix,19,0.5638962373591807,1135.0,1043.06,548.8915924404407,-91.93999999999998,-0.0810044052863436,144.0
cate2_mix,20,0.5152697249924584,1058.0,987.76,536.4851435300175,-70.23999999999997,-0.06638941398865782,144.0
cate2_mix,21,0.5889260200984617,1278.0,967.585,566.6246276942932,-310.41499999999996,-0.24289123630672924,144.0
cate2_mix,22,0.6106700963974432,1194.0,1019.5625,519.1631346711117,-174.4375,-0.14609505862646566,144.0
cate2_mix,23,0.4618214669644975,1048.0,1007.9024999999999,612.0887040423634,-40.09749999999998,-0.03826097328244273,144.0
cate2_mix,24,0.6130133616722946,1295.0,906.105,553.9823437253297,-388.89500000000004,-0.30030501930501935,144.0
cate2_mix,25,0.5773533164779001,1218.0,988.9925,579.9348840374677,-229.00749999999994,-0.18801929392446629,144.0
cate2_mix,26,0.4802179367444605,1101.0,1056.71,629.3446942700593,-44.29000000000003,-0.040227066303360606,144.0
cate2_mix,27,0.5148979173225018,1052.0,987.96,537.1044700251143,-64.03999999999996,-0.06087452471482886,144.0
cate2_mix,28,0.5839901999385594,1334.0,985.5775,592.8693639761857,-348.4225,-0.2611862818590705,144.0
cate2_prophet,1,0.6696884492053525,1124.0,970.7671137646281,430.488599356771,-153.23288623537186,-0.13632819060086465,144.0
cate2_prophet,2,0.5625418363978456,1012.0,958.6310911253063,476.0009602266465,-53.36890887469374,-0.052736075963136106,144.0
cate2_prophet,3,0.5979987036704238,1088.0,937.3526474621148,472.43965460856316,-150.64735253788533,-0.13846264020026225,144.0
cate2_prophet,4,0.5438911857520695,1078.0,949.7550506293871,527.6381960145084,-128.24494937061291,-0.11896563021392664,144.0
cate2_prophet,5,0.5886974689937625,1101.0,941.4117316224194,509.21073348200275,-159.58826837758068,-0.1449484726408544,144.0
cate2_prophet,6,0.5900277307298099,1026.0,996.3669738983162,451.6406522711262,-29.633026101683775,-0.028882091717040717,144.0
cate2_prophet,7,0.6285794185895072,1105.0,1073.829340485252,445.4624480430614,-31.17065951474798,-0.028208741642305867,144.0
cate2_prophet,8,0.6620212211088373,1162.0,988.845348655844,437.8236991311177,-173.15465134415604,-0.14901432990030639,144.0
cate2_prophet,9,0.5514309468776915,1018.0,977.1258821773358,490.7570940866751,-40.8741178226642,-0.04015139275310826,144.0
cate2_prophet,10,0.6038424890546849,1148.0,956.3218971729905,500.04961827355476,-191.67810282700958,-0.16696698852526967,144.0
cate2_prophet,11,0.5473790626537,1107.0,969.3209824671355,534.2238955304565,-137.67901753286432,-0.12437128955091628,144.0
cate2_prophet,12,0.6234955449730848,1202.0,961.4763338423028,486.78517727826505,-240.5236661576972,-0.20010288365864992,144.0
cate2_prophet,13,0.5608643719748084,1046.0,1016.970319521985,480.7042485761994,-29.02968047801526,-0.027753040609957227,144.0
cate2_prophet,14,0.6172095933675432,1153.0,1094.8664099571872,467.3489063845683,-58.133590042812926,-0.05041941894433038,144.0
cate2_prophet,15,0.6321748344956178,1195.0,1009.7545181464593,491.47109047622575,-185.2454818535407,-0.15501713962639388,144.0
cate2_prophet,16,0.5485256651678447,995.0,997.7926310902034,480.14208547949124,2.792631090203386,0.0028066644122647097,144.0
cate2_prophet,17,0.6153456887017655,1187.0,976.4269944365535,499.2626955960796,-210.5730055634465,-0.17739933071899452,144.0
cate2_prophet,18,0.5713472667340146,1184.0,988.6249234790371,540.7425290595733,-195.37507652096292,-0.16501273354811058,144.0
cate2_prophet,19,0.6301228393065843,1135.0,979.5446028701851,458.3792077852748,-155.45539712981483,-0.13696510760336109,144.0
cate2_prophet,20,0.5165246694294929,1058.0,1033.5411743551585,537.5068484574856,-24.458825644841504,-0.023117982651078926,144.0
cate2_prophet,21,0.6127208422346131,1278.0,1109.57656403957,546.2969687837935,-168.4234359604298,-0.1317867261036227,144.0
cate2_prophet,22,0.6349671168124461,1194.0,1021.8356419507027,503.1653950892662,-172.1643580492973,-0.14419125464765267,144.0
cate2_prophet,23,0.5579359967218696,1048.0,1006.9820017070932,516.6195664830567,-41.01799829290681,-0.03913931134819352,144.0
cate2_prophet,24,0.6194028125731904,1295.0,982.3213512205626,552.5012558481706,-312.6786487794373,-0.24145069403817554,144.0
cate2_prophet,25,0.5927694257148686,1218.0,990.9691284439787,553.410851053303,-227.0308715560213,-0.18639644626931143,144.0
cate2_prophet,26,0.6157359768567782,1101.0,977.9595410779356,462.50168697467785,-123.04045892206446,-0.11175336868489051,144.0
cate2_prophet,27,0.514575925993058,1052.0,1027.8924893885714,542.9159133808644,-24.107510611428495,-0.022915884611624044,144.0
cate2_prophet,28,0.6112595028511554,1334.0,1099.6995432459032,568.9935999739353,-234.3004567540968,-0.1756375238036708,144.0
ensemble,1,0.7061994676427535,1124.0,1008.2292116622648,390.43147607647757,-115.77078833773507,-0.10299892200866109,144.0
ensemble,2,0.5927986696336811,1012.0,996.1956210882091,448.1698334824855,-15.804378911790902,-0.015616975209279547,144.0
ensemble,3,0.6144462187231634,1088.0,960.2311040731076,456.4618349815022,-127.76889592689244,-0.11743464699162909,144.0
ensemble,4,0.5894365428237586,1078.0,985.9477917983245,481.27132324167565,-92.05220820167538,-0.08539165881417012,144.0
ensemble,5,0.6259101567271421,1101.0,992.6443426863426,474.38990872242493,-108.35565731365733,-0.09841567421767242,144.0
ensemble,6,0.6341902204521842,1026.0,1027.2294039075714,406.7818572263437,1.229403907571454,0.0011982494225842631,144.0
ensemble,7,0.6851245027694502,1105.0,1088.4898603980112,384.2008066492851,-16.510139601988808,-0.014941302807229691,144.0
ensemble,8,0.6894171544429322,1162.0,1026.8058599625024,418.47311159370736,-135.19414003749768,-0.11634607576376736,144.0
ensemble,9,0.5975669151251382,1018.0,1013.8728177916842,444.53967366534386,-4.127182208315915,-0.004054206491469464,144.0
ensemble,10,0.6269985270160288,1148.0,975.3356197882358,470.4922941396179,-172.66438021176424,-0.15040451237958558,144.0
ensemble,11,0.5865502827066003,1107.0,1001.6057432109283,497.4604713737758,-105.39425678907173,-0.09520709737043517,144.0
ensemble,12,0.6369078250465494,1202.0,1009.8555404947659,475.28911252521976,-192.14445950523407,-0.15985395965493682,144.0
ensemble,13,0.5967009579355284,1046.0,1042.450013105411,448.6542963108576,-3.549986894589054,-0.0033938689240813136,144.0
ensemble,14,0.6476331485662248,1153.0,1104.4545467375642,439.0382760839072,-48.54545326243574,-0.04210360213567714,144.0
ensemble,15,0.6744453699232816,1195.0,1040.6426646288087,442.06391186427135,-154.35733537119143,-0.12916931830225223,144.0
ensemble,16,0.585992933482222,995.0,1027.1478248702083,445.4329923335056,32.14782487020833,0.03230937172885259,144.0
ensemble,17,0.6262998886279187,1187.0,988.2252384337316,486.3862554326889,-198.77476156626838,-0.1674597822799228,144.0
ensemble,18,0.5871470554400904,1184.0,1014.0712650075901,523.5531699425856,-169.92873499240983,-0.14352089104088667,144.0
ensemble,19,0.6544207625752703,1135.0,1020.1632444060992,436.57987808232826,-114.83675559390072,-0.10117775823251164,144.0
ensemble,20,0.5461020308714335,1058.0,1054.487649698138,508.5443903377663,-3.5123503018618667,-0.003319801797601008,144.0
ensemble,21,0.6634607703518548,1278.0,1113.5965109581064,481.8515908158581,-164.40348904189364,-0.12864122773231113,144.0
ensemble,22,0.6791517328308022,1194.0,1050.4843781314548,450.25210098522996,-143.51562186854534,-0.12019733824836293,144.0
ensemble,23,0.5716735349230235,1048.0,1036.4746251256547,501.1146462291684,-11.525374874345253,-0.010997495109108066,144.0
ensemble,24,0.6437776042198168,1295.0,995.762358126747,515.8565801022482,-299.2376418732529,-0.23107153812606404,144.0
ensemble,25,0.6339024789072376,1218.0,1019.8643366272025,502.85950322088974,-198.13566337279744,-0.16267295843415225,144.0
ensemble,26,0.6259293169136537,1101.0,1022.7633684652704,461.2628048320437,-78.23663153472961,-0.07105961083989974,144.0
ensemble,27,0.5472298427726341,1052.0,1052.0476648849503,510.7986446994548,0.047664884950378905,4.530882599845904e-05,144.0
ensemble,28,0.6472148406151713,1334.0,1112.2280658972052,521.3000721545618,-221.77193410279483,-0.16624582766326448,144.0
ensemble_bias_global,1,0.7235381258269881,1124.0,1137.4859455206083,378.66052738470455,13.485945520608439,0.011998172171359822,144.0
ensemble_bias_global,2,0.5613676097748124,1012.0,1123.9096277609094,484.60385222225426,111.9096277609094,0.11058263612738083,144.0
ensemble_bias_global,3,0.6153297239487758,1088.0,1083.334397278678,460.2413943882432,-4.665602721321946,-0.004288237795332671,144.0
ensemble_bias_global,4,0.5753054582940225,1078.0,1112.3480089796803,501.46397755093597,34.348008979680486,0.03186271704979637,144.0
ensemble_bias_global,5,0.6197375709890803,1101.0,1119.903069307704,489.20071234700185,18.90306930770408,0.01716900027947691,144.0
ensemble_bias_global,6,0.5896011874653848,1026.0,1158.9219953704173,456.5635628458139,132.92199537041728,0.1295536017255529,144.0
ensemble_bias_global,7,0.653773999199212,1105.0,1228.0361486482875,423.49214159787954,123.03614864828745,0.11134493090342756,144.0
ensemble_bias_global,8,0.6981363239105488,1162.0,1158.4441523568905,415.7227598824172,-3.555847643109523,-0.0030601098477706736,144.0
ensemble_bias_global,9,0.5638758637815924,1018.0,1143.853071745492,483.30663450404626,125.85307174549175,0.123627771852153,144.0
ensemble_bias_global,10,0.6230770560079506,1148.0,1100.3753381095105,480.4153587336278,-47.62466189048948,-0.041484897117151115,144.0
ensemble_bias_global,11,0.5610076404437997,1107.0,1130.0133369244213,530.8349688696037,23.01333692442111,0.020788922244282845,144.0
ensemble_bias_global,12,0.6414045205138326,1202.0,1139.3207725305447,474.86501916589543,-62.67922746945514,-0.0521457799246715,144.0
ensemble_bias_global,13,0.5605743126429659,1046.0,1176.093913069826,489.8790222650489,130.09391306982604,0.12437276584113388,144.0
ensemble_bias_global,14,0.6200682556828496,1153.0,1246.0475354696896,475.0203962003154,93.04753546968965,0.08070037768403265,144.0
ensemble_bias_global,15,0.6797841038725995,1195.0,1174.054859383409,442.4821665044053,-20.945140616591065,-0.017527314323507168,144.0
ensemble_bias_global,16,0.5346875402516127,995.0,1158.8299577589532,500.77609892089316,163.8299577589533,0.16465322387834502,144.0
ensemble_bias_global,17,0.6334175094632287,1187.0,1114.9174282243162,483.42521517005804,-72.08257177568403,-0.06072668220360913,144.0
ensemble_bias_global,18,0.5739263899194139,1184.0,1144.0769602387131,543.6595615279969,-39.92303976128686,-0.033718783582167955,144.0
ensemble_bias_global,19,0.6530102302199766,1135.0,1150.9499419635538,443.8662515030052,15.949941963553762,0.014052812302690539,144.0
ensemble_bias_global,20,0.5186127550082121,1058.0,1189.6747955548085,541.2587607866537,131.67479555480847,0.12445632850170933,144.0
ensemble_bias_global,21,0.6616714620609024,1278.0,1256.3615153613994,490.77333776021356,-21.638484638600644,-0.01693152162644808,144.0
ensemble_bias_global,22,0.6865347350662991,1194.0,1185.1582976290074,450.04673122587394,-8.841702370992621,-0.007405110863477908,144.0
ensemble_bias_global,23,0.5417480237168026,1048.0,1169.3524699858676,539.1723676596066,121.35246998586754,0.11579434158956826,144.0
ensemble_bias_global,24,0.6603558449786736,1295.0,1123.420819736229,501.38098058621244,-171.57918026377098,-0.13249357549325944,144.0
ensemble_bias_global,25,0.6452460523705176,1218.0,1150.6127136889027,496.34446856390065,-67.3872863110975,-0.055326179237354264,144.0
ensemble_bias_global,26,0.623405137386398,1101.0,1153.8834064374118,470.3765001912968,52.88340643741178,0.04803215843543304,144.0
ensemble_bias_global,27,0.5206707857105092,1052.0,1186.9220004560543,543.1597376649707,134.92200045605418,0.1282528521445382,144.0
ensemble_bias_global,28,0.6596094029876179,1334.0,1254.8176332699195,511.2635885042142,-79.1823667300805,-0.05935709649931072,144.0
ensemble_bias_horizon,1,0.722687037859498,1124.0,1075.2890018817202,375.903474919172,-48.710998118279846,-0.043337186937971395,144.0
ensemble_bias_horizon,2,0.578606059591085,1012.0,1062.4550277736935,464.93266269104043,50.45502777369335,0.04985674681194995,144.0
ensemble_bias_horizon,3,0.6203230599570572,1088.0,1024.0984227904198,452.52741677848945,-63.90157720958007,-0.05873306728821698,144.0
ensemble_bias_horizon,4,0.5848486935184967,1078.0,1051.5255902994443,488.7899866639432,-26.47440970055571,-0.024558821614615686,144.0
ensemble_bias_horizon,5,0.6252857316792225,1101.0,1058.6675451616281,479.2355586585418,-42.332454838371895,-0.03844909612931144,144.0
ensemble_bias_horizon,6,0.6127121139232191,1026.0,1095.5529433730924,430.91094412150215,69.55294337309233,0.06779039315116211,144.0
ensemble_bias_horizon,7,0.6735683971386458,1105.0,1160.887982620586,399.38226959437117,55.887982620585824,0.05057735983763423,144.0
ensemble_bias_horizon,8,0.6974459745406226,1162.0,1164.863410090654,416.8848913892166,2.8634100906540194,0.0024642083396334076,144.0
ensemble_bias_horizon,9,0.561121695627986,1018.0,1150.191476287612,486.32832857854345,132.1914762876119,0.1298541024436266,144.0
ensemble_bias_horizon,10,0.6220793004832957,1148.0,1106.4728205689203,481.82514422550184,-41.527179431079574,-0.03617350124658499,144.0
ensemble_bias_horizon,11,0.559511123034677,1107.0,1136.2750516886156,532.7402530203882,29.275051688615694,0.026445394479327637,144.0
ensemble_bias_horizon,12,0.641021740264941,1202.0,1145.634062355889,475.568013137394,-56.36593764411103,-0.04689345893852831,144.0
ensemble_bias_horizon,13,0.5583825668839877,1046.0,1182.6109729831123,492.33915512081035,136.61097298311205,0.1306032246492467,144.0
ensemble_bias_horizon,14,0.6178908599272998,1153.0,1252.9522276487878,477.7357340192435,99.95222764878795,0.0866888357751847,144.0
ensemble_bias_horizon,15,0.675978175270287,1195.0,1205.937645567737,448.65484412859206,10.937645567736917,0.009152841479277755,144.0
ensemble_bias_horizon,16,0.5206043268196383,995.0,1190.2992945381786,515.8151319030137,195.29929453817863,0.19628069802832024,144.0
ensemble_bias_horizon,17,0.6303860045792323,1187.0,1145.1942706505083,488.33502982790304,-41.80572934949184,-0.03521965404337982,144.0
ensemble_bias_horizon,18,0.568660895503144,1184.0,1175.1456627019554,550.9581123902584,-8.854337298044626,-0.0074783254206457995,144.0
ensemble_bias_horizon,19,0.6475282218264571,1135.0,1182.205288010808,451.4470299474889,47.20528801080781,0.041590562124059746,144.0
ensemble_bias_horizon,20,0.5105124957758904,1058.0,1221.9817587536818,550.6965020680052,163.98175875368167,0.1549922105422322,144.0
ensemble_bias_horizon,21,0.6591015708763477,1278.0,1290.4794317810142,495.64329062068674,12.479431781014156,0.00976481360016757,144.0
ensemble_bias_horizon,22,0.6839971832758475,1194.0,1210.7104357958879,454.7101601299362,16.710435795888017,0.013995339862552778,144.0
ensemble_bias_horizon,23,0.5348449086748001,1048.0,1194.5638328381026,547.6772462847216,146.56383283810254,0.1398509855325406,144.0
ensemble_bias_horizon,24,0.6609327843743761,1295.0,1147.6418913541543,501.9606917780943,-147.35810864584585,-0.11379004528636745,144.0
ensemble_bias_horizon,25,0.6455088057071955,1218.0,1175.420045414602,497.4097614885967,-42.57995458539778,-0.034958911810671414,144.0
ensemble_bias_horizon,26,0.6191177014496435,1101.0,1178.761254644478,476.2988472470531,77.76125464447816,0.07062784254720995,144.0
ensemble_bias_horizon,27,0.5135194428270273,1052.0,1212.5121642423076,551.5217550059056,160.51216424230756,0.15257810289192733,144.0
ensemble_bias_horizon,28,0.6596383955882054,1334.0,1281.8716340761375,512.4577738110187,-52.12836592386245,-0.039076736074859404,144.0
ensemble_bias_item,1,0.7119535703748195,1124.0,1108.9396301983102,388.41197681295586,-15.060369801689852,-0.013398905517517662,144.0
ensemble_bias_item,2,0.5685282019491935,1012.0,1100.4365243374282,475.3013855332817,88.43652433742838,0.08738786989864465,144.0
ensemble_bias_item,3,0.6101056060988974,1088.0,1066.6847980631896,465.941642088506,-21.315201936810322,-0.01959117825074478,144.0
ensemble_bias_item,4,0.5879811893947313,1078.0,1091.0990291429198,485.50814413405135,13.099029142919761,0.01215123297116861,144.0
ensemble_bias_item,5,0.6255342724304439,1101.0,1096.0991201255288,480.39822531772614,-4.900879874471279,-0.004451298705241852,144.0
ensemble_bias_item,6,0.6155640396362217,1026.0,1134.939382378546,430.0419020827494,108.93938237854607,0.1061787352617408,144.0
ensemble_bias_item,7,0.6630276577495365,1105.0,1212.9776349768767,414.6636766976781,107.97763497687666,0.09771731672115534,144.0
ensemble_bias_item,8,0.6965195386962219,1162.0,1135.421853432128,413.3530664376464,-26.578146567871926,-0.022872759524846752,144.0
ensemble_bias_item,9,0.5662430328712633,1018.0,1126.3434842843349,477.98177562026416,108.34348428433496,0.10642778416928779,144.0
ensemble_bias_item,10,0.6216157854842759,1148.0,1090.2550368230059,481.10618374618537,-57.74496317699413,-0.05030049057229454,144.0
ensemble_bias_item,11,0.5638857378614812,1107.0,1115.5874201777124,525.2825272321762,8.587420177712488,0.007757380467671624,144.0
ensemble_bias_item,12,0.6317253135147822,1202.0,1122.9046303537602,482.11123476273673,-79.09536964623989,-0.06580313614495831,144.0
ensemble_bias_item,13,0.5714120632104387,1046.0,1160.149866959226,476.1323970521651,114.14986695922607,0.10912989193042645,144.0
ensemble_bias_item,14,0.6393956615193224,1153.0,1239.73679625055,452.63785686783217,86.73679625055004,0.07522705659197748,144.0
ensemble_bias_item,15,0.6691268389286241,1195.0,1159.8015814688117,450.2801472278869,-35.198418531188466,-0.029454743540743487,144.0
ensemble_bias_item,16,0.5587313213787882,995.0,1150.5363002443437,474.00080238605625,155.53630024434375,0.1563178896928078,144.0
ensemble_bias_item,17,0.6393634637128767,1187.0,1114.716766633636,475.72361559456783,-72.28323336636393,-0.06089573156391233,144.0
ensemble_bias_item,18,0.5489815553463346,1184.0,1140.048071437122,574.0146394739965,-43.95192856287795,-0.03712156128621449,144.0
ensemble_bias_item,19,0.6714861514959198,1135.0,1145.1920929036282,419.15998863869004,10.192092903628293,0.008979817536236381,144.0
ensemble_bias_item,20,0.5191714859112114,1058.0,1184.1993435058712,538.7716616114046,126.1993435058709,0.11928104301122013,144.0
ensemble_bias_item,21,0.6680931012322632,1278.0,1260.58786331641,485.3209439473387,-17.412136683589853,-0.013624520096705676,144.0
ensemble_bias_item,22,0.673791056070455,1194.0,1182.1253403622393,466.6647476236621,-11.8746596377607,-0.00994527607852655,144.0
ensemble_bias_item,23,0.5900055847544333,1048.0,1172.2529609489775,490.4281059136778,124.25296094897757,0.11856198563833738,144.0
ensemble_bias_item,24,0.6637928462635041,1295.0,1134.063833352112,499.5958251284694,-160.9361666478882,-0.12427503216053143,144.0
ensemble_bias_item,25,0.6293959091712236,1218.0,1157.0176212967112,518.1217800912358,-60.98237870328873,-0.050067634403356924,144.0
ensemble_bias_item,26,0.6326510297697157,1101.0,1158.3395665789926,455.31946410486455,57.33956657899254,0.052079533677559076,144.0
ensemble_bias_item,27,0.5158872228012565,1052.0,1191.5809479322893,545.5975690884222,139.58094793228938,0.13268150944133972,144.0
ensemble_bias_item,28,0.6682437789503723,1334.0,1268.4298276066552,501.64781427957524,-65.57017239334485,-0.04915305276862433,144.0
ensemble_residual_beta_0.3,1,0.714040754019415,1124.0,1039.9696402336936,383.7036724482201,-84.0303597663065,-0.07476010655365348,144.0
ensemble_residual_beta_0.3,2,0.5886174515385239,1012.0,1019.1318353739234,453.0533293078713,7.131835373923376,0.0070472681560507676,144.0
ensemble_residual_beta_0.3,3,0.612464941358089,1088.0,949.1133024858061,458.2151372134685,-138.88669751419394,-0.12765321462701648,144.0
ensemble_residual_beta_0.3,4,0.5880409757110046,1078.0,994.6890417983246,483.1503848788391,-83.31095820167538,-0.07728289258040387,144.0
ensemble_residual_beta_0.3,5,0.6215203156665294,1101.0,1020.5373903053903,481.1495972716557,-80.46260969460971,-0.0730813893684012,144.0
ensemble_residual_beta_0.3,6,0.6231850669332718,1026.0,1036.7818364472541,418.5290353183947,10.781836447253994,0.010508612521690053,144.0
ensemble_residual_beta_0.3,7,0.6828379675207438,1105.0,1088.6545984932493,386.62476081780403,-16.345401506750726,-0.014792218558145453,144.0
ensemble_residual_beta_0.3,8,0.6976330646464599,1162.0,1055.6957950274373,410.7457610796338,-106.30420497256259,-0.09148382527759259,144.0
ensemble_residual_beta_0.3,9,0.5974467736176294,1018.0,1036.336742755609,445.3203244705021,18.336742755609112,0.018012517441659246,144.0
ensemble_residual_beta_0.3,10,0.628672472859879,1148.0,964.37633407395,467.94455492221664,-183.6236659260499,-0.15995092850701212,144.0
ensemble_residual_beta_0.3,11,0.5799893668347902,1107.0,1011.1448341200191,505.0604441019291,-95.85516587998083,-0.0865900324119068,144.0
ensemble_residual_beta_0.3,12,0.6361233492931915,1202.0,1035.2533038425295,477.38042722144223,-166.7466961574707,-0.13872437284315364,144.0
ensemble_residual_beta_0.3,13,0.5926747283644862,1046.0,1048.7468096422076,452.98361310129854,2.7468096422074932,0.0026260130422633777,144.0
ensemble_residual_beta_0.3,14,0.6472020755038781,1153.0,1106.8220070550246,439.6095016306407,-46.1779929449754,-0.04005029743709922,144.0
ensemble_residual_beta_0.3,15,0.6808476790708208,1195.0,1065.6004106605546,435.64173513638286,-129.39958933944536,-0.10828417517945219,144.0
ensemble_residual_beta_0.3,16,0.5811101321553273,995.0,1048.8625867749702,451.2444759869739,53.86258677497023,0.05413325304017109,144.0
ensemble_residual_beta_0.3,17,0.6232932179500184,1187.0,980.0839685924618,489.60831088806043,-206.9160314075382,-0.17431847633322511,144.0
ensemble_residual_beta_0.3,18,0.5837604279817715,1184.0,1025.5589316742569,527.9329241361816,-158.44106832574315,-0.1338184698697155,144.0
ensemble_residual_beta_0.3,19,0.6558478838140748,1135.0,1041.9303872632422,435.8694247594825,-93.06961273675779,-0.08199965879890554,144.0
ensemble_residual_beta_0.3,20,0.5440535645042855,1058.0,1058.6833639838524,510.90409051727875,0.6833639838524199,0.0006459016860608884,144.0
ensemble_residual_beta_0.3,21,0.6649358654913081,1278.0,1117.8582252438205,480.37494624974113,-160.1417747561794,-0.12530655301735477,144.0
ensemble_residual_beta_0.3,22,0.6849124164932813,1194.0,1071.1365209885976,444.54330438213265,-122.86347901140246,-0.10290073619045433,144.0
ensemble_residual_beta_0.3,23,0.5615117792745346,1048.0,1057.3057362367658,512.16739269828,9.305736236765846,0.008879519309891074,144.0
ensemble_residual_beta_0.3,24,0.6426557110447562,1295.0,990.3452946346836,516.7650057970475,-304.65470536531643,-0.23525459873769608,144.0
