model,target_date,score,actual_sum,forecast_sum,abs_error_sum,signed_error_sum,bias_ratio,n_rows
cate2_mix,2022-08-28,0.6403589333966087,732.0,577.595,302.9904893300212,-154.40500000000003,-0.21093579234972681,96.0
cate2_mix,2022-08-29,0.5812571734646935,816.0,637.8924999999999,381.82894624172013,-178.10750000000002,-0.21826899509803924,96.0
cate2_mix,2022-08-30,0.6779933005876463,820.0,658.67,284.93864338848624,-161.32999999999998,-0.19674390243902437,96.0
cate2_mix,2022-08-31,0.5830187799280485,584.0,653.3199999999999,258.4883025274058,69.32000000000004,0.11869863013698637,96.0
cate2_mix,2022-09-01,0.6211912386580254,828.0,665.445,336.72223156438827,-162.55499999999995,-0.19632246376811588,96.0
cate2_mix,2022-09-02,0.6470842299999005,609.0,532.4025,237.50813767143342,-76.59750000000003,-0.12577586206896557,72.0
cate2_mix,2022-09-03,0.45236362780754397,432.0,522.5975,263.07959176935657,90.59750000000003,0.20971643518518523,72.0
cate2_mix,2022-09-04,0.6314671183927765,714.0,496.94499999999994,278.98443963140994,-217.05500000000006,-0.303998599439776,72.0
cate2_mix,2022-09-05,0.6226672109101843,570.0,492.35,226.42124341924458,-77.65,-0.13622807017543861,72.0
cate2_mix,2022-09-06,0.4297839591297799,459.0,598.1850000000001,312.2908293242508,139.185,0.30323529411764705,72.0
cate2_mix,2022-09-07,0.5337406687107651,651.0,503.66499999999996,314.4086936130333,-147.33499999999998,-0.22632104454685098,72.0
cate2_mix,2022-09-08,0.6122816387863059,615.0,494.97499999999997,260.22584302908274,-120.02500000000002,-0.19516260162601629,72.0
cate2_mix,2022-09-09,0.6051882140007616,394.0,368.8025,163.82339720623685,-25.197500000000016,-0.06395304568527922,48.0
cate2_mix,2022-09-10,0.4653061428213551,294.0,352.90500000000003,163.3430318736257,58.905000000000015,0.2003571428571429,48.0
cate2_mix,2022-09-11,0.7224978550841008,350.0,334.47999999999996,124.21909001172621,-15.52000000000002,-0.0443428571428572,48.0
cate2_mix,2022-09-12,0.6712574675063627,334.0,358.1925,138.43257151891612,24.19250000000002,0.07243263473053899,48.0
cate2_mix,2022-09-13,0.5627284369945936,426.0,379.745,204.6734788462666,-46.254999999999995,-0.10857981220657276,48.0
cate2_mix,2022-09-14,0.5817332830085409,334.0,339.5925,147.42604403973922,5.592500000000015,0.01674401197604795,48.0
cate2_mix,2022-09-15,0.4627588513929964,440.0,354.375,243.24963807249637,-85.62500000000001,-0.19460227272727276,48.0
cate2_mix,2022-09-16,0.5625355359573061,217.0,183.10000000000002,95.68332528263045,-33.89999999999998,-0.15622119815668192,24.0
cate2_mix,2022-09-17,0.5880989229376643,163.0,170.7475,69.26987556116075,7.747500000000014,0.047530674846625855,24.0
cate2_mix,2022-09-18,0.7049735719923315,220.0,188.28749999999997,74.53297721803119,-31.71250000000002,-0.14414772727272737,24.0
cate2_mix,2022-09-19,0.6675128467424579,215.0,198.48,79.32266477963978,-16.52000000000001,-0.07683720930232563,24.0
cate2_mix,2022-09-20,0.4835916351517619,193.0,185.17249999999999,108.46815294453525,-7.827500000000014,-0.04055699481865292,24.0
cate2_mix,2022-09-21,0.5343648494805279,177.0,173.84750000000003,82.81281798340999,-3.1525,-0.017810734463276835,24.0
cate2_mix,2022-09-22,0.5800160664201089,271.0,182.14249999999998,128.93843658467807,-88.85750000000002,-0.3278874538745388,24.0
cate2_prophet,2022-07-22,0.745920804709516,129.0,139.88181127773166,45.50268788739448,10.88181127773166,0.08435512618396636,24.0
cate2_prophet,2022-07-23,0.6441561882084518,195.0,138.78559748786546,78.31450783696582,-56.21440251213453,-0.2882789872417155,24.0
cate2_prophet,2022-07-24,0.37199554190482326,117.0,137.88791496469082,80.53540276548597,20.887914964690804,0.17852918773240004,24.0
cate2_prophet,2022-07-25,0.6420707752970266,171.0,140.3691806734126,63.382173220430694,-30.630819326587407,-0.17912759840109593,24.0
cate2_prophet,2022-07-26,0.7288016782386706,152.0,140.0723558318859,42.41544998181021,-11.927644168114114,-0.07847134321127706,24.0
cate2_prophet,2022-07-27,0.6235513424341111,189.0,152.7928815006113,83.28774528884563,-36.20711849938871,-0.19157205555232124,24.0
cate2_prophet,2022-07-28,0.6143879038580354,154.0,169.2078662499344,64.13820721396155,15.20786624993438,0.09875237824632714,24.0
cate2_prophet,2022-07-29,0.6419784372533806,318.0,313.595040982944,126.39696899348601,-4.404959017056008,-0.013852072380679271,48.0
cate2_prophet,2022-07-30,0.5269591564547177,282.0,313.74201057678465,138.70081678296833,31.74201057678468,0.11256032119427191,48.0
cate2_prophet,2022-07-31,0.47038359453748335,230.0,312.14820560109365,125.36770703677115,82.14820560109368,0.357166111309103,48.0
cate2_prophet,2022-08-01,0.6111495927628063,276.0,319.03958575863294,116.45245874680572,43.039585758632974,0.15594052811098905,48.0
cate2_prophet,2022-08-02,0.609245936001788,224.0,318.60885133941434,145.60437557281566,94.6088513394143,0.42236094347952813,48.0
cate2_prophet,2022-08-03,0.6641693817330567,294.0,344.8389065751834,115.4971612750252,50.83890657518339,0.17292145093599792,48.0
cate2_prophet,2022-08-04,0.7431587280696621,344.0,377.2830908707855,102.47273302623908,33.28309087078549,0.09675317113600435,48.0
cate2_prophet,2022-08-05,0.7445184144670479,552.0,513.0449660924724,155.20149495493536,-38.9550339075277,-0.07057071360059367,72.0
cate2_prophet,2022-08-06,0.5958936000786168,558.0,511.9502779763839,231.66563162271376,-46.049722023616056,-0.08252638355486748,72.0
cate2_prophet,2022-08-07,0.7352641878399471,543.0,506.78529246327764,162.71115374125182,-36.21470753672235,-0.06669375236965443,72.0
cate2_prophet,2022-08-08,0.6923877019607974,414.0,515.2004904853234,160.19460180149107,101.20049048532343,0.24444562919160248,72.0
cate2_prophet,2022-08-09,0.5915246182123368,780.0,511.11969868879703,320.74740872195423,-268.880301311203,-0.34471833501436283,72.0
cate2_prophet,2022-08-10,0.7296745633971576,495.0,546.972563222969,139.97872869899723,51.972563222969136,0.10499507721811946,72.0
cate2_prophet,2022-08-11,0.4770156861836071,438.0,591.7131545522071,231.82893612296002,153.7131545522072,0.3509432752333497,72.0
cate2_prophet,2022-08-12,0.6735860445231456,788.0,649.6324145620323,291.60745931883,-138.36758543796765,-0.17559338253549195,96.0
cate2_prophet,2022-08-13,0.5772575369347789,736.0,640.0258228106222,334.9077701122794,-95.97417718937773,-0.13039969726817627,96.0
cate2_prophet,2022-08-14,0.4520138099690416,636.0,625.9180902604161,380.2184858888393,-10.081909739583992,-0.01585205933896854,96.0
cate2_prophet,2022-08-15,0.48686440124175795,732.0,630.3248541932603,379.51023578935263,-101.67514580673975,-0.1389004724135789,96.0
cate2_prophet,2022-08-16,0.5991251664719358,768.0,620.098705183412,323.45502746288616,-147.901294816588,-0.19257981095909896,96.0
cate2_prophet,2022-08-17,0.5572387023323011,680.0,654.6169036446724,310.1256560855762,-25.383096355327602,-0.03732808287548177,96.0
cate2_prophet,2022-08-18,0.6204948711203361,744.0,699.4291959383355,301.5382700583208,-44.57080406166448,-0.059906994706538284,96.0
cate2_prophet,2022-08-19,0.6518957047405599,724.0,636.3587996608542,343.13647530245237,-87.64120033914591,-0.1210513816839032,96.0
cate2_prophet,2022-08-20,0.5596892729792095,668.0,622.952058949742,306.0347113782184,-45.0479410502581,-0.06743703750038638,96.0
cate2_prophet,2022-08-21,0.6004210529934424,848.0,603.3220848386725,364.6045069416608,-244.67791516132746,-0.28853527731288614,96.0
cate2_prophet,2022-08-22,0.47095473353336514,900.0,605.7063578245952,509.23037002345404,-294.2936421754048,-0.32699293575044974,96.0
cate2_prophet,2022-08-23,0.621517209731635,716.0,594.4974927336572,302.5087691963505,-121.5025072663428,-0.1696962391988028,96.0
cate2_prophet,2022-08-24,0.5109030074819516,724.0,625.9931934387191,383.7369339171296,-98.006806561281,-0.13536851734983563,96.0
cate2_prophet,2022-08-25,0.6585999950484392,756.0,669.6326938025607,287.32930288229807,-86.36730619743942,-0.1142424685151315,96.0
cate2_prophet,2022-08-26,0.6636121662544052,800.0,613.8993981056044,295.0459309142338,-186.1006018943957,-0.23262575236799463,96.0
cate2_prophet,2022-08-27,0.5209966066886261,760.0,600.7431130268744,409.46930204247855,-159.25688697312557,-0.2095485354909547,96.0
cate2_prophet,2022-08-28,0.61764681079927,732.0,582.6923896130693,315.7329681851851,-149.3076103869307,-0.203972145337337,96.0
cate2_prophet,2022-08-29,0.5199547905587851,816.0,587.8186674752284,421.17880584806454,-228.18133252477168,-0.27963398593722016,96.0
cate2_prophet,2022-08-30,0.6223264684842976,820.0,580.8317310895421,326.0406876099313,-239.16826891045787,-0.2916686206225096,96.0
cate2_prophet,2022-08-31,0.5670130370281402,584.0,613.8926765942531,268.30051278754354,29.892676594253114,0.05118609005865259,96.0
cate2_prophet,2022-09-01,0.6150978744223643,828.0,661.5621708338508,341.760929098024,-166.43782916614924,-0.2010118709736102,96.0
cate2_prophet,2022-09-02,0.5272355072598258,609.0,435.8626020112203,306.5384211133061,-173.13739798877967,-0.2842978620505413,72.0
cate2_prophet,2022-09-03,0.4718190665081475,432.0,429.2126747604703,251.44158334494415,-2.7873252395297428,-0.0064521417581707005,72.0
cate2_prophet,2022-09-04,0.5320246290720283,714.0,419.51872012325157,345.1454886907754,-294.48127987674843,-0.41243876733438156,72.0
cate2_prophet,2022-09-05,0.5552747902154317,570.0,427.30035363533534,257.92984988363406,-142.69964636466466,-0.2503502567801134,72.0
cate2_prophet,2022-09-06,0.5302433099919632,459.0,427.3643741777704,244.1913174871907,-31.635625822229564,-0.06892293207457421,72.0
cate2_prophet,2022-09-07,0.45718248966224717,651.0,453.343663468265,366.4475013846902,-197.656336531735,-0.3036195645648771,72.0
cate2_prophet,2022-09-08,0.5789774633035528,615.0,490.2910618132104,279.7710477252804,-124.70893818678958,-0.20277876127933264,72.0
cate2_prophet,2022-09-09,0.6648034092839108,394.0,369.55382334041667,139.04790431107276,-24.446176659583323,-0.062046133653764775,48.0
cate2_prophet,2022-09-10,0.5709991659298113,294.0,368.48698152531153,131.35680210745016,74.48698152531155,0.2533570800180665,48.0
cate2_prophet,2022-09-11,0.6988784006810612,350.0,363.9363791894782,125.1240417864276,13.936379189478217,0.039818226255652046,48.0
cate2_prophet,2022-09-12,0.7217549030741177,334.0,371.13991109434716,108.47736054346399,37.139911094347156,0.11119733860582981,48.0
cate2_prophet,2022-09-13,0.7038064326245287,426.0,371.9830831530411,138.81873484822148,-54.01691684695895,-0.12680027428863602,48.0
cate2_prophet,2022-09-14,0.5290429638287352,334.0,393.3506866020215,164.40934013699336,59.350686602021476,0.1776966664731182,48.0
cate2_prophet,2022-09-15,0.6156753967627465,440.0,423.7368780594343,179.71488720106152,-16.263121940565682,-0.03696164077401291,48.0
cate2_prophet,2022-09-16,0.6437502824309141,217.0,198.66950196770605,78.93199865291241,-18.330498032293956,-0.08447234116264496,24.0
cate2_prophet,2022-09-17,0.6326577344331076,163.0,197.15346231520755,63.23391169918099,34.15346231520755,0.20953044365158005,24.0
cate2_prophet,2022-09-18,0.7336202513553401,220.0,194.01479851285956,67.37503886986143,-25.985201487140444,-0.11811455221427475,24.0
cate2_prophet,2022-09-19,0.6246889548153514,215.0,196.2328539414051,86.58802692321828,-18.76714605859489,-0.08728905143532506,24.0
cate2_prophet,2022-09-20,0.6604684169467544,193.0,194.46180778052212,71.6216862513555,1.4618077805221317,0.007574133577834879,24.0
cate2_prophet,2022-09-21,0.46765571980683546,177.0,202.9535556407278,98.68825612488473,25.9535556407278,0.1466302578572192,24.0
cate2_prophet,2022-09-22,0.59006313084533,271.0,215.76816581917308,130.53615073602845,-55.2318341808269,-0.20380750620231328,24.0
ensemble,2022-07-22,0.7130166157771677,129.0,139.8232879553664,49.598278761805474,10.823287955366402,0.0839014570183442,24.0
ensemble,2022-07-23,0.6211602117509148,195.0,131.74783897585465,82.28184090152561,-63.25216102414535,-0.32437005653407874,24.0
ensemble,2022-07-24,0.46063108872522845,117.0,127.39690269669369,70.34971036110682,10.396902696693692,0.0888624162110572,24.0
ensemble,2022-07-25,0.6027266104949754,171.0,128.96791735327713,70.00826881515052,-42.032082646722884,-0.24580165290481218,24.0
ensemble,2022-07-26,0.6831480739007982,152.0,139.3999848543765,49.609293060718,-12.600015145623477,-0.08289483648436498,24.0
ensemble,2022-07-27,0.6226331358351422,189.0,148.90511722983945,82.29759680216598,-40.09488277016058,-0.2121422368791565,24.0
ensemble,2022-07-28,0.6582517482737644,154.0,148.1700413942275,57.17951688908087,-5.829958605772531,-0.037856874063457994,24.0
ensemble,2022-07-29,0.6837627768329954,318.0,302.49618623415915,113.07056468910017,-15.503813765840835,-0.048754131339122125,48.0
ensemble,2022-07-30,0.4645164074714911,282.0,297.95460727889804,157.16802833691838,15.954607278898056,0.056576621556376085,48.0
ensemble,2022-07-31,0.4551345284910678,230.0,286.8277108194986,130.16346919105823,56.82771081949857,0.24707700356303727,48.0
ensemble,2022-08-01,0.6355763001096288,276.0,298.96305960158605,112.01727976611829,22.96305960158607,0.08319949131009446,48.0
ensemble,2022-08-02,0.6538653581101449,224.0,305.0751005881358,136.63926857429163,81.07510058813577,0.3619424133398918,48.0
ensemble,2022-08-03,0.6607644337690655,294.0,334.06652901515093,115.63529441037491,40.06652901515098,0.13628071093588767,48.0
ensemble,2022-08-04,0.7698829439351567,344.0,333.42116358306697,92.45537076437378,-10.578836416933015,-0.03075243144457272,48.0
ensemble,2022-08-05,0.6675499084868294,552.0,477.4954217693537,198.04179725801743,-74.50457823064626,-0.13497206201204032,72.0
ensemble,2022-08-06,0.6336228758174759,558.0,469.7054458022135,211.22049780070387,-88.29455419778654,-0.15823396809639165,72.0
ensemble,2022-08-07,0.6964526228023604,543.0,443.6572648995454,183.39200716822972,-99.34273510045458,-0.18295163001925335,72.0
ensemble,2022-08-08,0.7344967744320193,414.0,465.55437898573206,143.0270240147429,51.55437898573206,0.12452748547278275,72.0
ensemble,2022-08-09,0.5653306732736453,780.0,469.7591243614256,343.5764810393681,-310.2408756385744,-0.39774471235714665,72.0
ensemble,2022-08-10,0.7360008289312747,495.0,505.9854408783781,139.22474584920627,10.98544087837817,0.022192809855309435,72.0
ensemble,2022-08-11,0.5384918482562564,438.0,509.7537843999386,204.61679079248518,71.75378439993861,0.1638214255706361,72.0
ensemble,2022-08-12,0.7058697303654239,788.0,665.388066885198,274.5356119906993,-122.61193311480199,-0.1555988998918807,96.0
ensemble,2022-08-13,0.633344395258857,736.0,641.2298727262328,298.26105830171605,-94.77012727376726,-0.12876375988283595,96.0
ensemble,2022-08-14,0.45416701525471037,636.0,605.7086668404477,376.84764988625307,-30.291333159552387,-0.04762788232634023,96.0
ensemble,2022-08-15,0.5343613536016406,732.0,622.3856876380447,347.008856591601,-109.61431236195529,-0.14974632836332688,96.0
ensemble,2022-08-16,0.6354955650641768,768.0,638.9292000567713,298.0479099984202,-129.07079994322874,-0.16806093742607908,96.0
ensemble,2022-08-17,0.6052641731789974,680.0,673.5259053896453,277.29769656679724,-6.4740946103546335,-0.009520727368168579,96.0
ensemble,2022-08-18,0.7209516223750586,744.0,679.7045846916315,227.3340052846098,-64.2954153083686,-0.08641856896286103,96.0
ensemble,2022-08-19,0.7150342118778367,724.0,660.705025191537,299.427043071624,-63.294974808463095,-0.0874239983542308,96.0
ensemble,2022-08-20,0.6114012186883476,668.0,663.2407840677317,270.4509020487769,-4.759215932268248,-0.007124574748904562,96.0
ensemble,2022-08-21,0.6160392565716188,848.0,607.1072285285017,350.71211871034586,-240.8927714714983,-0.2840716644711065,96.0
ensemble,2022-08-22,0.5317282236073203,900.0,628.7261262912496,452.38191664321624,-271.27387370875044,-0.3014154152319449,96.0
